latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.3608,-118.7617,314.4,2.2,1.5,2009-01-15,2001,Aqua,MODIS,75,6.2,276.9,52,D,0
54.3529,-118.7933,304.1,2.3,1.5,2009-01-15,2001,Aqua,MODIS,46,6.2,276.3,29,D,0
54.3583,-118.7639,316.2,2.2,1.5,2009-01-15,2001,Aqua,MODIS,77,6.2,277.3,61.1,D,0
55.2825,-117.5867,321.9,1.9,1.3,2009-01-15,2001,Aqua,MODIS,81,6.2,272.2,61.3,D,0
55.3159,-117.5867,301.6,1.9,1.3,2009-01-15,2001,Aqua,MODIS,45,6.2,272.9,21.8,D,0
53.9727,-116.6761,332.1,1.9,1.3,2009-01-15,2001,Aqua,MODIS,76,6.2,274.1,89.1,D,0
53.7817,-117.2512,318.5,2,1.4,2009-01-15,2001,Aqua,MODIS,79,6.2,274,59.6,D,0
54.1606,-117.0846,330.1,1.9,1.4,2009-01-15,2001,Aqua,MODIS,87,6.2,274.2,85.7,D,0
50.221,-120.9373,318.3,2,1.4,2009-01-15,2138,Aqua,MODIS,68,6.2,273.4,57.1,D,0
53.9781,-116.6664,320.3,3.4,1.7,2009-01-15,2139,Aqua,MODIS,70,6.2,276.1,131.4,D,0
53.3639,-117.9557,305.2,3,1.6,2009-01-15,2139,Aqua,MODIS,53,6.2,278.6,50.8,D,0
53.365,-117.9512,305.9,3,1.6,2009-01-15,2139,Aqua,MODIS,59,6.2,278.3,53.1,D,0
55.2155,-121.7063,312.5,2.1,1.4,2009-01-15,2139,Aqua,MODIS,73,6.2,277,45.5,D,0
54.3614,-118.7708,307.3,2.8,1.6,2009-01-15,2139,Aqua,MODIS,65,6.2,278.7,48.1,D,0
54.1579,-117.1125,320.5,3.3,1.7,2009-01-15,2139,Aqua,MODIS,80,6.2,276.6,125.9,D,0
54.161,-117.1039,330.8,3.3,1.7,2009-01-15,2139,Aqua,MODIS,77,6.2,276.1,194.4,D,0
54.1455,-117.1033,329.5,3.3,1.7,2009-01-15,2139,Aqua,MODIS,81,6.2,276.7,181.4,D,0
54.3471,-118.7688,300.9,2.8,1.6,2009-01-15,2139,Aqua,MODIS,43,6.2,278.4,31.8,D,0
52.6262,-116.1948,309.3,3.6,1.8,2009-01-15,2139,Aqua,MODIS,68,6.2,276.3,81.9,D,0
52.6251,-116.2495,316.1,3.5,1.8,2009-01-15,2139,Aqua,MODIS,76,6.2,277.8,114.3,D,0
52.138,-112.9429,317,1,1,2009-01-16,0522,Terra,MODIS,94,6.2,266.4,21.3,N,0
52.636,-116.2272,300.3,1.1,1,2009-01-16,0522,Terra,MODIS,25,6.2,271.2,9.5,N,0
52.6524,-116.1863,317.6,1.1,1,2009-01-16,0522,Terra,MODIS,95,6.2,269.3,21.9,N,0
54.1494,-117.0715,342,1.1,1,2009-01-16,0523,Terra,MODIS,100,6.2,271.7,56.1,N,0
54.1468,-117.0871,306.9,1.1,1,2009-01-16,0523,Terra,MODIS,50,6.2,269.4,13,N,0
54.1557,-117.0915,306.7,1.1,1,2009-01-16,0523,Terra,MODIS,46,6.2,270.4,12.9,N,0
54.1584,-117.0759,319.2,1.1,1,2009-01-16,0523,Terra,MODIS,98,6.2,270.7,23.5,N,0
53.9648,-118.7159,330,1.2,1.1,2009-01-16,0523,Terra,MODIS,100,6.2,272.6,43.2,N,0
53.9617,-118.7329,319.3,1.2,1.1,2009-01-16,0523,Terra,MODIS,98,6.2,270.4,28.4,N,0
52.9972,-116.2121,378.7,1,1,2009-01-16,1853,Terra,MODIS,87,6.2,280.7,156.3,D,0
54.1574,-117.0274,308.3,1.1,1,2009-01-16,1853,Terra,MODIS,0,6.2,274.8,14.2,D,0
54.0046,-117.3641,331.1,1.1,1,2009-01-16,1853,Terra,MODIS,82,6.2,273.2,39.7,D,0
53.7746,-117.277,350.3,1.1,1,2009-01-16,1853,Terra,MODIS,0,6.2,277.3,75.3,D,0
52.9992,-116.2269,386.1,1,1,2009-01-16,1853,Terra,MODIS,75,6.2,282.8,189.5,D,0
54.3556,-116.0409,310.9,1,1,2009-01-16,1853,Terra,MODIS,67,6.2,274.2,15.9,D,0
54.337,-118.7639,312,1.2,1.1,2009-01-16,1853,Terra,MODIS,72,6.2,274.4,20.2,D,0
54.1326,-115.359,324.9,1,1,2009-01-16,1853,Terra,MODIS,79,6.2,274,28.5,D,0
55.5693,-115.5436,311.2,1,1,2009-01-16,1853,Terra,MODIS,67,6.2,267.4,16.6,D,0
54.3446,-118.7599,320.8,1,1,2009-01-16,2044,Aqua,MODIS,51,6.2,276.1,20.8,D,0
52.7891,-122.8436,300.6,1.3,1.1,2009-01-16,2044,Aqua,MODIS,39,6.2,272.9,13.2,D,0
54.1562,-117.0583,310.2,1,1,2009-01-16,2044,Aqua,MODIS,44,6.2,275.4,12.5,D,0
54.0015,-117.3629,343.1,1,1,2009-01-16,2044,Aqua,MODIS,88,6.2,275.8,54.1,D,0
53.7726,-117.2715,306.3,1,1,2009-01-16,2044,Aqua,MODIS,45,6.2,276.1,10.9,D,0
55.5655,-115.5504,336,1.1,1,2009-01-16,2044,Aqua,MODIS,90,6.2,274.1,47.4,D,0
55.5635,-115.5672,319,1.1,1,2009-01-16,2044,Aqua,MODIS,79,6.2,273.5,24.6,D,0
54.1308,-115.3601,303,1.1,1,2009-01-16,2044,Aqua,MODIS,51,6.2,274.2,10.9,D,0
54.3542,-116.008,303.3,1,1,2009-01-16,2044,Aqua,MODIS,48,6.2,274.3,9.7,D,0
54.3501,-116.0393,311.2,1,1,2009-01-16,2044,Aqua,MODIS,67,6.2,274.7,15.1,D,0
53.7343,-117.7268,320.9,1,1,2009-01-16,2044,Aqua,MODIS,70,6.2,277.3,23.1,D,0
53.7321,-117.7416,334,1,1,2009-01-16,2044,Aqua,MODIS,77,6.2,276.9,38.8,D,0
55.6724,-119.3843,322.8,1,1,2009-01-16,2044,Aqua,MODIS,77,6.2,274.7,24.9,D,0
52.6951,-125.4834,310,1.7,1.3,2009-01-16,2044,Aqua,MODIS,52,6.2,266.5,32.9,D,0
52.999,-116.2578,301.6,1.8,1.3,2009-01-17,0605,Terra,MODIS,42,6.2,272.2,21.9,N,0
56.1526,-121.1137,300.4,1.2,1.1,2009-01-17,0606,Terra,MODIS,27,6.2,267.5,13.6,N,0
55.2584,-117.2436,302.6,1,1,2009-01-17,1014,Aqua,MODIS,50,6.2,269.8,11,N,0
52.8009,-122.8433,305.3,1.2,1.1,2009-01-17,1015,Aqua,MODIS,64,6.2,267.4,16.5,N,0
55.3288,-115.8427,306.7,1.6,1.3,2009-01-17,1936,Terra,MODIS,0,6.2,275.3,24.5,D,0
54.3412,-115.9376,303.9,2.3,1.5,2009-01-17,1949,Aqua,MODIS,57,6.2,274,34.5,D,0
54.3683,-115.0554,300.6,2.1,1.4,2009-01-17,1949,Aqua,MODIS,37,6.2,278.2,22.5,D,0
54.3381,-115.9631,338.5,2.7,1.6,2009-01-17,2127,Aqua,MODIS,91,6.2,279.5,185.4,D,0
56.1344,-121.1544,339.9,1.6,1.3,2009-01-17,2127,Aqua,MODIS,92,6.2,278.1,97.6,D,0
56.1364,-121.1282,310.8,1.6,1.3,2009-01-17,2127,Aqua,MODIS,70,6.2,275.7,29.3,D,0
54.341,-115.968,333.5,2.7,1.6,2009-01-17,2127,Aqua,MODIS,88,6.2,279.3,156.8,D,0
54.3426,-115.9258,311.2,2.7,1.6,2009-01-17,2127,Aqua,MODIS,71,6.2,277.6,60.4,D,0
55.526,-115.4865,310.9,1.1,1,2009-01-18,0511,Terra,MODIS,81,6.2,270.6,16.7,N,0
55.556,-115.4843,308.8,1.1,1,2009-01-18,0511,Terra,MODIS,75,6.2,273.7,14.3,N,0
55.5498,-115.463,332.9,1.1,1,2009-01-18,0511,Terra,MODIS,99,6.2,274.4,40.4,N,0
55.5527,-115.4465,320.8,1.1,1,2009-01-18,0511,Terra,MODIS,68,6.2,275.1,24.8,N,0
53.4788,-115.7222,305.3,1,1,2009-01-18,2031,Aqua,MODIS,61,6.2,278.2,10.7,D,0
54.3762,-115.0542,322.6,1,1,2009-01-18,2031,Aqua,MODIS,82,6.2,278,24.2,D,0
54.3785,-115.0391,315.1,1,1,2009-01-18,2031,Aqua,MODIS,75,6.2,277.9,17.2,D,0
55.538,-115.5348,306.2,1,1,2009-01-18,2032,Aqua,MODIS,45,6.2,276.2,10.3,D,0
55.5403,-115.5194,343.4,1,1,2009-01-18,2032,Aqua,MODIS,88,6.2,277.7,52.9,D,0
55.8611,-114.4418,301.5,1,1,2009-01-18,2032,Aqua,MODIS,36,6.2,272.2,9.1,D,0
55.5513,-115.508,302.4,1,1,2009-01-18,2032,Aqua,MODIS,18,6.2,275.5,7.7,D,0
55.5406,-115.4536,309.2,1,1,2009-01-18,2032,Aqua,MODIS,39,6.2,276.2,12.8,D,0
55.8589,-114.4576,306.9,1,1,2009-01-18,2032,Aqua,MODIS,56,6.2,274.7,12.4,D,0
55.5594,-115.4889,302.9,3.6,1.8,2009-01-19,0416,Terra,MODIS,52,6.2,274.7,65.1,N,0
55.5438,-115.5394,319,3.6,1.8,2009-01-19,0416,Terra,MODIS,98,6.2,273.1,142.3,N,0
55.5669,-115.5009,302.7,3.6,1.8,2009-01-19,0416,Terra,MODIS,51,6.2,273.8,64.2,N,0
55.5511,-115.5515,315.2,3.6,1.8,2009-01-19,0416,Terra,MODIS,91,6.2,272.7,119.3,N,0
50.5668,-120.5406,309,1,1,2009-01-19,0553,Terra,MODIS,76,6.2,269.6,14.2,N,0
55.552,-115.5514,303.4,1.5,1.2,2009-01-19,0554,Terra,MODIS,55,6.2,271.8,18.8,N,0
55.556,-115.5038,311.9,1.5,1.2,2009-01-19,0554,Terra,MODIS,84,6.2,273.6,28.2,N,0
55.554,-115.5278,326.3,1.5,1.2,2009-01-19,0554,Terra,MODIS,100,6.2,273.7,53.7,N,0
55.6194,-119.3867,326.2,1,1,2009-01-19,1923,Terra,MODIS,84,6.2,277.6,29,D,0
57.398,-111.1469,314.5,1.6,1.3,2009-01-19,1923,Terra,MODIS,65,6.2,273.1,37.2,D,0
55.662,-112.3454,307.4,1.7,1.3,2009-01-19,1923,Terra,MODIS,65,6.2,277.9,24.9,D,0
55.6256,-119.3665,337.5,1,1,2009-01-19,1923,Terra,MODIS,91,6.2,278.5,45.5,D,0
55.623,-119.3507,309.3,1,1,2009-01-19,1923,Terra,MODIS,68,6.2,277.2,13.6,D,0
52.4463,-115.2532,338.3,1.6,1.2,2009-01-19,1924,Terra,MODIS,91,6.2,277.1,84.2,D,0
53.7171,-117.2942,308.9,1.2,1.1,2009-01-19,1924,Terra,MODIS,68,6.2,278.7,17.7,D,0
54.3855,-118.7449,338.8,1.1,1,2009-01-19,1924,Terra,MODIS,91,6.2,276.4,50.3,D,0
54.3826,-118.7287,322.3,1.1,1,2009-01-19,1924,Terra,MODIS,82,6.2,274.4,25.8,D,0
54.3736,-118.7332,323.1,1.1,1,2009-01-19,1924,Terra,MODIS,82,6.2,272.3,27.1,D,0
54.3298,-115.8785,333.9,1.3,1.1,2009-01-19,1924,Terra,MODIS,84,6.2,269,59.8,D,0
52.9957,-116.222,331.8,1.4,1.2,2009-01-19,1924,Terra,MODIS,88,6.2,279.5,53.2,D,0
53.7812,-117.3565,351,1.2,1.1,2009-01-19,1924,Terra,MODIS,91,6.2,279.6,92.5,D,0
52.451,-115.275,334.5,1.6,1.2,2009-01-19,1924,Terra,MODIS,89,6.2,276.6,73.2,D,0
52.9997,-116.2418,360.1,1.4,1.2,2009-01-19,1924,Terra,MODIS,94,6.2,281.3,142.7,D,0
53.0096,-116.2358,328.1,1.4,1.2,2009-01-19,1924,Terra,MODIS,85,6.2,282.2,46.4,D,0
54.5601,-118.2963,345.6,1.1,1.1,2009-01-19,1924,Terra,MODIS,94,6.2,274.5,68.6,D,0
54.5572,-118.2799,334.4,1.1,1.1,2009-01-19,1924,Terra,MODIS,89,6.2,274.7,46.7,D,0
52.8909,-116.177,302,1.4,1.2,2009-01-19,1924,Terra,MODIS,50,6.2,279.4,13.3,D,0
54.5951,-119.2401,315.9,1.1,1,2009-01-19,1924,Terra,MODIS,72,6.2,275.8,19,D,0
54.5978,-119.256,317.7,1.1,1,2009-01-19,1924,Terra,MODIS,73,6.2,276,20.6,D,0
53.0048,-116.2329,379.6,1.4,1.2,2009-01-19,1924,Terra,MODIS,100,6.2,284.7,250.5,D,0
53.0007,-116.2132,311.2,1.4,1.2,2009-01-19,1924,Terra,MODIS,71,6.2,280.8,20.9,D,0
51.6153,-122.9297,301,1,1,2009-01-19,1925,Terra,MODIS,38,6.2,277.2,8.8,D,0
52.4304,-115.2859,318.7,3.4,1.7,2009-01-19,1936,Aqua,MODIS,70,6.2,278.7,121.2,D,0
52.9837,-116.2484,317.4,3.6,1.8,2009-01-19,1936,Aqua,MODIS,52,6.2,282.6,105.5,D,0
57.402,-111.1421,302.6,1.6,1.2,2009-01-19,1937,Aqua,MODIS,46,6.2,272.8,18.2,D,0
54.3692,-118.7325,306.6,4,1.9,2009-01-19,1937,Aqua,MODIS,43,6.2,279.2,75.4,D,0
54.3732,-118.7433,324.1,4,1.9,2009-01-19,1937,Aqua,MODIS,83,6.2,279.1,196.7,D,0
54.5528,-118.2971,304.8,3.8,1.8,2009-01-19,1937,Aqua,MODIS,60,6.2,275.4,75.2,D,0
53.7494,-117.3616,302.2,3.8,1.8,2009-01-19,1937,Aqua,MODIS,44,6.2,276.4,52.8,D,0
57.396,-111.1587,317.1,1.6,1.2,2009-01-19,1937,Aqua,MODIS,73,6.2,273.7,36.4,D,0
57.3965,-111.1662,306.1,1.6,1.2,2009-01-19,1937,Aqua,MODIS,63,6.2,273.5,22.5,D,0
51.6094,-122.9226,320.9,1,1,2009-01-19,2114,Aqua,MODIS,80,6.2,278,23,D,0
52.4289,-115.2769,314.5,2,1.4,2009-01-19,2114,Aqua,MODIS,71,6.2,279,42,D,0
52.4221,-115.2542,319.4,2,1.4,2009-01-19,2114,Aqua,MODIS,79,6.2,278.1,54.1,D,0
52.4325,-115.2855,307.9,2,1.4,2009-01-19,2114,Aqua,MODIS,62,6.2,279.3,27.6,D,0
52.4448,-115.2874,331,2,1.4,2009-01-19,2114,Aqua,MODIS,82,6.2,280.9,85.6,D,0
54.3237,-115.8701,307.8,1.9,1.4,2009-01-19,2114,Aqua,MODIS,62,6.2,275.1,32,D,0
53.0001,-116.2225,306.6,1.8,1.3,2009-01-19,2114,Aqua,MODIS,60,6.2,282.4,23.7,D,0
53.7719,-117.2772,319,1.6,1.3,2009-01-19,2114,Aqua,MODIS,0,6.2,277.9,43.9,D,0
54.374,-118.7644,328.4,1.4,1.2,2009-01-19,2115,Aqua,MODIS,86,6.2,279.4,52.5,D,0
54.376,-118.7414,328.4,1.5,1.2,2009-01-19,2115,Aqua,MODIS,86,6.2,279.2,52.7,D,0
54.551,-118.3055,317.9,1.5,1.2,2009-01-19,2115,Aqua,MODIS,78,6.2,277.2,36.7,D,0
55.6144,-119.3881,311.6,1.4,1.2,2009-01-19,2115,Aqua,MODIS,71,6.2,279.7,22.3,D,0
55.627,-119.3685,314,1.4,1.2,2009-01-19,2115,Aqua,MODIS,74,6.2,279.9,25.9,D,0
55.8485,-119.33,300.9,1.4,1.2,2009-01-19,2115,Aqua,MODIS,32,6.2,277.2,13.8,D,0
54.5529,-118.2831,322.7,1.5,1.2,2009-01-19,2115,Aqua,MODIS,82,6.2,278.6,45.5,D,0
54.1663,-118.2935,305.1,1.9,1.3,2009-01-20,0458,Terra,MODIS,63,6.2,267.9,31,N,0
51.5966,-122.9614,302.8,3.8,1.8,2009-01-20,0458,Terra,MODIS,52,6.2,270.7,68.5,N,0
54.1767,-118.2758,308.5,1.9,1.3,2009-01-20,0458,Terra,MODIS,75,6.2,269.8,36.6,N,0
51.6083,-122.9496,315,1.9,1.3,2009-01-20,0636,Terra,MODIS,90,6.2,270.1,46.5,N,0
51.6043,-122.9433,318.9,1.9,1.3,2009-01-20,0636,Terra,MODIS,98,6.2,269.5,55.5,N,0
56.17,-121.0105,324.1,2.8,1.6,2009-01-20,1828,Terra,MODIS,63,6.2,267.3,125.3,D,0
54.4215,-115.4175,353.4,1.5,1.2,2009-01-20,1828,Terra,MODIS,92,6.2,279.6,134.1,D,0
52.9764,-116.3088,372.5,1.6,1.2,2009-01-20,1829,Terra,MODIS,100,6.2,284.6,254,D,0
54.4194,-119.7457,317.8,2.4,1.5,2009-01-20,1829,Terra,MODIS,74,6.2,273.9,72.6,D,0
54.4059,-119.7483,304.8,2.4,1.5,2009-01-20,1829,Terra,MODIS,54,6.2,272.8,35.4,D,0
52.506,-115.2449,311.5,1.4,1.2,2009-01-20,1829,Terra,MODIS,67,6.2,270.3,26.9,D,0
54.1305,-118.452,350.7,2.1,1.4,2009-01-20,1829,Terra,MODIS,96,6.2,275,197.8,D,0
54.1178,-118.4536,326.2,2.1,1.4,2009-01-20,1829,Terra,MODIS,84,6.2,274.6,84.3,D,0
54.116,-118.4215,306.7,2.1,1.4,2009-01-20,1829,Terra,MODIS,60,6.2,275.3,35,D,0
54.1302,-118.4594,335.8,2.1,1.4,2009-01-20,1829,Terra,MODIS,90,6.2,273.1,114.2,D,0
54.1175,-118.4609,315.8,2.1,1.4,2009-01-20,1829,Terra,MODIS,76,6.2,273.7,54.2,D,0
54.1155,-118.4286,319.3,2.1,1.4,2009-01-20,1829,Terra,MODIS,75,6.2,276.1,63.2,D,0
51.8544,-100.6573,337.9,1.8,1.3,2009-01-20,1829,Terra,MODIS,91,6.2,277.2,101.5,D,0
52.9758,-116.303,416.2,1.6,1.2,2009-01-20,1829,Terra,MODIS,100,6.2,289.1,731.7,D,0
52.972,-116.2564,318.5,1.6,1.2,2009-01-20,1829,Terra,MODIS,79,6.2,276.2,39.2,D,0
52.9724,-116.2621,345.2,1.6,1.2,2009-01-20,1829,Terra,MODIS,94,6.2,278.8,108.6,D,0
54.338,-115.9089,324.7,1.6,1.2,2009-01-20,1829,Terra,MODIS,0,6.2,265.5,56.2,D,0
54.2837,-116.6783,306.1,1.7,1.3,2009-01-20,1829,Terra,MODIS,59,6.2,267.6,28.1,D,0
56.1696,-121.0273,344.2,1.9,1.4,2009-01-20,2006,Terra,MODIS,94,6.2,271.9,147.4,D,0
55.574,-115.5586,317.4,3.4,1.7,2009-01-20,2006,Terra,MODIS,51,6.2,275.7,107.3,D,0
54.33,-115.9987,307.9,3.7,1.8,2009-01-20,2006,Terra,MODIS,62,6.2,277.3,79.6,D,0
54.3378,-115.9989,300.5,3.7,1.8,2009-01-20,2006,Terra,MODIS,22,6.2,276.8,46.5,D,0
55.5791,-115.5607,311,3.4,1.7,2009-01-20,2006,Terra,MODIS,68,6.2,275.6,81.9,D,0
54.4224,-119.7463,308.8,2.5,1.5,2009-01-20,2006,Terra,MODIS,68,6.2,276.9,50.6,D,0
54.4097,-119.7558,355.3,2.5,1.5,2009-01-20,2006,Terra,MODIS,98,6.2,279.3,302.5,D,0
53.7719,-117.2253,303.9,3.4,1.7,2009-01-20,2006,Terra,MODIS,58,6.2,272.5,61.9,D,0
54.3999,-119.7194,325.6,2.5,1.5,2009-01-20,2006,Terra,MODIS,51,6.2,276,97,D,0
54.3699,-119.6653,320.3,2.6,1.5,2009-01-20,2006,Terra,MODIS,72,6.2,278.7,80.3,D,0
56.1585,-121.0367,313.6,1.9,1.4,2009-01-20,2006,Terra,MODIS,74,6.2,270.2,45.2,D,0
54.1159,-118.461,353,3,1.6,2009-01-20,2006,Terra,MODIS,92,6.2,277.2,349.8,D,0
54.129,-118.4495,323.5,3,1.6,2009-01-20,2006,Terra,MODIS,78,6.2,275.5,121.9,D,0
54.3571,-119.6744,324,2.6,1.5,2009-01-20,2006,Terra,MODIS,83,6.2,280.2,96.8,D,0
54.4047,-119.7674,315.1,2.5,1.5,2009-01-20,2006,Terra,MODIS,75,6.2,278.1,68.1,D,0
54.395,-119.7309,307,2.5,1.5,2009-01-20,2006,Terra,MODIS,44,6.2,276.2,38.8,D,0
