latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.3957,-115.6642,323.1,1.5,1.2,2010-01-09,2006,Aqua,MODIS,71,6.2,273.8,41.4,D,0
54.3842,-115.6887,373.4,1.5,1.2,2010-01-09,2006,Aqua,MODIS,100,6.2,281.5,228.7,D,0
54.3944,-115.6949,315.3,1.5,1.2,2010-01-09,2006,Aqua,MODIS,71,6.2,273.8,31.1,D,0
54.3833,-115.6583,334.4,4.5,1.9,2010-01-09,2144,Aqua,MODIS,86,6.2,274,342.9,D,0
54.3831,-115.7261,345.7,4.4,1.9,2010-01-09,2144,Aqua,MODIS,93,6.2,274.7,502.5,D,0
54.3821,-115.6611,334.6,4.5,1.9,2010-01-09,2144,Aqua,MODIS,86,6.2,273.9,345.9,D,0
54.3821,-115.7291,337.9,4.4,1.9,2010-01-09,2144,Aqua,MODIS,88,6.2,274.7,385.9,D,0
54.3833,-115.6758,307.5,1,1,2010-01-10,0528,Terra,MODIS,71,6.2,268.8,12.9,N,0
54.3921,-115.6795,314.3,1,1,2010-01-10,0528,Terra,MODIS,89,6.2,270,17.7,N,0
54.3899,-115.6946,307.8,1,1,2010-01-10,0528,Terra,MODIS,46,6.2,270.6,12.8,N,0
54.1073,-117.5023,343.4,1,1,2010-01-10,2048,Aqua,MODIS,92,6.2,268.4,55.4,D,0
54.1053,-117.5176,325.8,1,1,2010-01-10,2048,Aqua,MODIS,79,6.2,267.8,28.8,D,0
54.1212,-117.5399,358.6,1,1,2010-01-10,2048,Aqua,MODIS,75,6.2,267.7,90.6,D,0
52.6646,-115.8405,348.6,1.1,1,2010-01-10,2048,Aqua,MODIS,0,6.2,268.7,71.1,D,0
53.8222,-126.1203,301.4,1,1,2010-01-11,1942,Terra,MODIS,27,6.2,273.7,9.3,D,0
53.1513,-116.3823,315,1.1,1,2010-01-12,1846,Terra,MODIS,75,6.2,274.8,20.9,D,0
53.7644,-117.7304,310.7,1.2,1.1,2010-01-12,1846,Terra,MODIS,53,6.2,274.5,19.8,D,0
53.9698,-118.8438,312.2,1.4,1.2,2010-01-12,1846,Terra,MODIS,72,6.2,274.4,25.3,D,0
53.9678,-118.8235,331.7,1.4,1.2,2010-01-12,1846,Terra,MODIS,88,6.2,273.9,56.8,D,0
53.3872,-116.0505,326.2,1.1,1,2010-01-12,1846,Terra,MODIS,80,6.2,271.6,33.7,D,0
53.9683,-118.8157,312,4.5,1.9,2010-01-12,2024,Terra,MODIS,52,6.2,274.5,137.8,D,0
53.8316,-124.3347,317.5,2.7,1.6,2010-01-12,2024,Terra,MODIS,64,6.2,273.3,82.7,D,0
54.8945,-116.3866,322.7,1,1,2010-01-12,2036,Aqua,MODIS,76,6.2,269.1,24.1,D,0
54.8923,-116.4018,360.5,1,1,2010-01-12,2036,Aqua,MODIS,100,6.2,271.5,91.9,D,0
54.9011,-116.4056,339,1,1,2010-01-12,2036,Aqua,MODIS,89,6.2,269.9,44.6,D,0
53.8292,-124.3322,342.9,1.6,1.3,2010-01-12,2036,Aqua,MODIS,93,6.2,275.6,110.7,D,0
53.7333,-117.3263,308.6,1,1,2010-01-12,2036,Aqua,MODIS,67,6.2,270.5,13.7,D,0
53.731,-117.3413,303.1,1,1,2010-01-12,2036,Aqua,MODIS,55,6.2,273.1,10.1,D,0
52.7165,-115.7927,332.5,1,1,2010-01-12,2036,Aqua,MODIS,88,6.2,278.4,35.5,D,0
52.7098,-115.7747,314.5,1,1,2010-01-12,2036,Aqua,MODIS,74,6.2,277.4,15.7,D,0
52.7077,-115.7891,349.9,1,1,2010-01-12,2036,Aqua,MODIS,96,6.2,278.2,65.2,D,0
52.7186,-115.7782,322.7,1,1,2010-01-12,2036,Aqua,MODIS,82,6.2,276.8,23.7,D,0
54.396,-115.7021,316.2,1,1,2010-01-12,2036,Aqua,MODIS,65,6.2,275.2,18.9,D,0
54.3938,-115.7172,367.3,1,1,2010-01-12,2036,Aqua,MODIS,94,6.2,277.8,112.7,D,0
54.4048,-115.7058,333.8,1,1,2010-01-12,2036,Aqua,MODIS,86,6.2,273,37.9,D,0
53.6356,-117.7018,307.5,1,1,2010-01-12,2036,Aqua,MODIS,62,6.2,274.2,12.1,D,0
53.7563,-117.7154,313.6,1,1,2010-01-12,2036,Aqua,MODIS,0,6.2,271.1,17.5,D,0
53.9598,-118.8189,327.2,1.1,1,2010-01-12,2036,Aqua,MODIS,85,6.2,273.9,33.7,D,0
53.9688,-118.8229,341.8,1.1,1,2010-01-12,2036,Aqua,MODIS,93,6.2,273.9,56.7,D,0
53.9661,-118.8389,340.9,1.1,1,2010-01-12,2036,Aqua,MODIS,92,6.2,274.9,55,D,0
53.3862,-116.0488,303.8,1,1,2010-01-12,2036,Aqua,MODIS,54,6.2,273.7,10.4,D,0
53.384,-116.0635,341.7,1,1,2010-01-12,2036,Aqua,MODIS,80,6.2,275.7,51.5,D,0
53.4301,-116.5648,313.5,1,1,2010-01-12,2036,Aqua,MODIS,70,6.2,272.5,17.4,D,0
53.6268,-117.6977,315.4,1,1,2010-01-12,2036,Aqua,MODIS,71,6.2,274.5,18.6,D,0
53.1335,-116.3043,302,1,1,2010-01-12,2036,Aqua,MODIS,50,6.2,273.5,9.2,D,0
53.1313,-116.3189,347.4,1,1,2010-01-12,2036,Aqua,MODIS,95,6.2,275.1,62.2,D,0
53.14,-116.3849,310.6,1,1,2010-01-12,2036,Aqua,MODIS,70,6.2,274.4,14.6,D,0
55.0872,-120.8462,322.7,1.2,1.1,2010-01-12,2037,Aqua,MODIS,75,6.2,275.1,31,D,0
54.0156,-119.1396,302.4,1.2,1.1,2010-01-13,0559,Terra,MODIS,49,6.2,269.8,13.6,N,0
52.6439,-115.8465,311.2,4.2,1.9,2010-01-13,1751,Terra,MODIS,47,6.2,275.8,117.5,D,0
52.6587,-115.8536,320.9,4.2,1.9,2010-01-13,1751,Terra,MODIS,73,6.2,275.1,187.3,D,0
53.7549,-117.7395,318.2,1.3,1.1,2010-01-13,1929,Terra,MODIS,78,6.2,270,31.6,D,0
53.7508,-117.7193,322.8,1.3,1.1,2010-01-13,1929,Terra,MODIS,82,6.2,270.1,38.5,D,0
53.7444,-117.7298,325.6,1.3,1.1,2010-01-13,1929,Terra,MODIS,69,6.2,268.8,40.6,D,0
54.4093,-118.9183,331.9,1.2,1.1,2010-01-13,1929,Terra,MODIS,88,6.2,271.9,46.7,D,0
54.406,-118.9008,313.4,1.2,1.1,2010-01-13,1929,Terra,MODIS,74,6.2,271.6,22.1,D,0
53.9006,-118.7466,305,1.2,1.1,2010-01-13,1929,Terra,MODIS,60,6.2,268.3,15.2,D,0
52.6572,-115.8728,362.7,1.7,1.3,2010-01-13,1929,Terra,MODIS,100,6.2,277.3,212,D,0
52.652,-115.8492,331.7,1.7,1.3,2010-01-13,1929,Terra,MODIS,84,6.2,275.7,76.7,D,0
53.1619,-116.0827,329.9,1.6,1.2,2010-01-13,1929,Terra,MODIS,87,6.2,273.6,66.3,D,0
53.1514,-116.0892,307.5,1.6,1.2,2010-01-13,1929,Terra,MODIS,65,6.2,272,25.4,D,0
54.3056,-115.5664,317.9,2.6,1.6,2010-01-13,1941,Aqua,MODIS,65,6.2,268.6,88.6,D,0
54.3086,-115.6125,331.6,2.6,1.6,2010-01-13,1941,Aqua,MODIS,55,6.2,270,144.9,D,0
52.6443,-115.8675,327.1,3.1,1.7,2010-01-13,1941,Aqua,MODIS,80,6.2,274.6,152.2,D,0
52.6577,-115.879,314.4,3.1,1.7,2010-01-13,1941,Aqua,MODIS,61,6.2,272.5,90.7,D,0
52.6561,-115.8855,312.2,3.1,1.7,2010-01-13,1941,Aqua,MODIS,53,6.2,272.9,77.3,D,0
53.1459,-116.0929,312.6,3,1.7,2010-01-13,1941,Aqua,MODIS,55,6.2,269,78.4,D,0
53.1449,-116.0953,310.2,3,1.7,2010-01-13,1941,Aqua,MODIS,32,6.2,269,74,D,0
54.614,-119.2519,310.1,3.6,1.8,2010-01-13,1942,Aqua,MODIS,26,6.2,274.4,94.8,D,0
53.8389,-124.3187,351.4,1.1,1,2010-01-13,2119,Aqua,MODIS,84,6.2,269.9,76.9,D,0
53.837,-124.3344,338.7,1.1,1,2010-01-13,2119,Aqua,MODIS,79,6.2,269.3,50.7,D,0
53.7188,-117.2866,332.8,1.9,1.3,2010-01-13,2119,Aqua,MODIS,88,6.2,275,96.4,D,0
54.073,-117.3087,324.9,1.9,1.4,2010-01-13,2119,Aqua,MODIS,83,6.2,271.7,71.9,D,0
53.7482,-117.7518,302.9,1.8,1.3,2010-01-13,2119,Aqua,MODIS,54,6.2,272.4,22.7,D,0
53.8956,-118.7848,345.5,1.6,1.3,2010-01-13,2119,Aqua,MODIS,0,6.2,269.1,120.1,D,0
54.4092,-118.9026,318.4,1.6,1.3,2010-01-13,2119,Aqua,MODIS,78,6.2,274.2,43.3,D,0
54.4072,-118.928,344.3,1.6,1.3,2010-01-13,2119,Aqua,MODIS,94,6.2,275.8,115.4,D,0
54.4065,-118.9071,331.9,1.6,1.3,2010-01-13,2119,Aqua,MODIS,88,6.2,274.7,74.9,D,0
54.4046,-118.9325,332.7,1.6,1.3,2010-01-13,2119,Aqua,MODIS,88,6.2,275.7,76.7,D,0
52.6591,-115.8569,339.3,2.2,1.4,2010-01-13,2119,Aqua,MODIS,89,6.2,272.3,142.8,D,0
52.6573,-115.8895,347.9,2.2,1.4,2010-01-13,2119,Aqua,MODIS,94,6.2,276,191,D,0
54.6185,-119.2485,343.7,1.6,1.2,2010-01-13,2119,Aqua,MODIS,93,6.2,275,107.5,D,0
54.6165,-119.2734,311.3,1.6,1.2,2010-01-13,2119,Aqua,MODIS,62,6.2,273.3,27.9,D,0
53.2943,-123.8602,319.6,1.1,1,2010-01-13,2119,Aqua,MODIS,79,6.2,269.7,24.6,D,0
53.1606,-116.0948,332.5,2.1,1.4,2010-01-13,2119,Aqua,MODIS,85,6.2,273.8,110.3,D,0
53.1589,-116.0994,339.1,2.1,1.4,2010-01-13,2119,Aqua,MODIS,89,6.2,274.2,142.7,D,0
54.0826,-117.3127,307.3,1.6,1.2,2010-01-14,1834,Terra,MODIS,57,6.2,267.1,26.5,D,0
54.0806,-117.2888,330.4,1.6,1.2,2010-01-14,1834,Terra,MODIS,75,6.2,267.2,68.5,D,0
55.2442,-114.8417,326.2,1.3,1.1,2010-01-14,1834,Terra,MODIS,0,6.2,266.3,44,D,0
54.8664,-116.4738,310.5,3.8,1.8,2010-01-14,2011,Terra,MODIS,40,6.2,271.7,104.8,D,0
54.8646,-116.4706,315.2,1.1,1,2010-01-14,2024,Aqua,MODIS,76,6.2,273.5,20.1,D,0
54.8618,-116.4868,359.9,1.1,1,2010-01-14,2024,Aqua,MODIS,99,6.2,275.9,102.2,D,0
54.859,-116.5031,302.6,1.1,1,2010-01-14,2024,Aqua,MODIS,37,6.2,272.8,9.9,D,0
53.7342,-117.3006,312,1.2,1.1,2010-01-14,2024,Aqua,MODIS,49,6.2,269.1,19.2,D,0
53.736,-117.3083,328.7,1.2,1.1,2010-01-14,2024,Aqua,MODIS,82,6.2,269.3,41.6,D,0
54.0731,-117.2993,349.6,1.2,1.1,2010-01-14,2024,Aqua,MODIS,90,6.2,271.3,84.2,D,0
54.3483,-115.6776,356.7,1.1,1,2010-01-14,2024,Aqua,MODIS,98,6.2,276,88.4,D,0
54.3651,-115.6348,322.8,1.1,1,2010-01-14,2024,Aqua,MODIS,41,6.2,273.9,24.3,D,0
54.3625,-115.6505,384.1,1.1,1,2010-01-14,2024,Aqua,MODIS,94,6.2,279.2,186.7,D,0
54.3545,-115.6978,344.1,1.1,1,2010-01-14,2024,Aqua,MODIS,94,6.2,275.7,57.7,D,0
54.5146,-114.6573,321.2,1,1,2010-01-14,2024,Aqua,MODIS,0,6.2,266.8,25.8,D,0
55.2433,-114.8558,327.8,1,1,2010-01-14,2024,Aqua,MODIS,85,6.2,272.2,30.7,D,0
54.3855,-115.6266,301.6,1.8,1.3,2010-01-16,1821,Terra,MODIS,48,6.2,270,23.2,D,0
54.3421,-115.5235,326.2,1.8,1.3,2010-01-16,1821,Terra,MODIS,84,6.2,270,70.7,D,0
54.0925,-118.7739,313.3,2.5,1.5,2010-01-16,1822,Terra,MODIS,69,6.2,266.9,70,D,0
54.0908,-118.736,312.9,2.5,1.5,2010-01-16,1822,Terra,MODIS,69,6.2,268.3,68.7,D,0
52.675,-115.8795,315.6,1.8,1.3,2010-01-16,1822,Terra,MODIS,64,6.2,272.3,43.2,D,0
52.6731,-115.8535,315.3,1.8,1.3,2010-01-16,1822,Terra,MODIS,63,6.2,270.8,42.5,D,0
54.3843,-115.6191,307.6,3.2,1.7,2010-01-16,1959,Terra,MODIS,54,6.2,272.4,65.3,D,0
54.3706,-115.573,302,3.3,1.7,2010-01-16,1959,Terra,MODIS,11,6.2,272.6,45.8,D,0
54.3698,-115.6863,320,3.2,1.7,2010-01-16,1959,Terra,MODIS,61,6.2,272.3,116.4,D,0
54.3871,-115.6213,305.6,3.2,1.7,2010-01-16,1959,Terra,MODIS,47,6.2,272.3,59.1,D,0
54.3736,-115.575,303.9,3.3,1.7,2010-01-16,1959,Terra,MODIS,22,6.2,272.6,52.3,D,0
54.3725,-115.6888,316.2,3.2,1.7,2010-01-16,1959,Terra,MODIS,76,6.2,272.4,103.4,D,0
55.7952,-121.6262,305.4,1.6,1.3,2010-01-16,1959,Terra,MODIS,61,6.2,270.1,25.2,D,0
52.6823,-115.8909,305.5,3.7,1.8,2010-01-16,2000,Terra,MODIS,61,6.2,274.4,72.4,D,0
52.6674,-115.8418,314,3.7,1.8,2010-01-16,2000,Terra,MODIS,74,6.2,273.8,113,D,0
52.6533,-115.8549,303.3,3.7,1.8,2010-01-16,2000,Terra,MODIS,40,6.2,273.4,60.7,D,0
52.6607,-115.8526,324.9,3.7,1.8,2010-01-16,2000,Terra,MODIS,69,6.2,273.9,172.7,D,0
52.6598,-115.8946,305,1.4,1.2,2010-01-16,2011,Aqua,MODIS,38,6.2,274,16.4,D,0
52.668,-115.8546,321.9,1.4,1.2,2010-01-16,2011,Aqua,MODIS,81,6.2,273.3,40.2,D,0
52.6639,-115.8746,364.9,1.4,1.2,2010-01-16,2011,Aqua,MODIS,100,6.2,276.7,177.7,D,0
54.8793,-116.5921,307.2,1.3,1.1,2010-01-16,2012,Aqua,MODIS,65,6.2,270.2,18.8,D,0
54.8891,-116.5983,302.6,1.3,1.1,2010-01-16,2012,Aqua,MODIS,53,6.2,270.9,15,D,0
54.885,-116.6185,304.9,1.3,1.1,2010-01-16,2012,Aqua,MODIS,60,6.2,271,17.1,D,0
54.3247,-115.5273,306.8,1.3,1.1,2010-01-16,2012,Aqua,MODIS,64,6.2,272.2,16.3,D,0
54.3343,-115.5325,321.1,1.3,1.1,2010-01-16,2012,Aqua,MODIS,81,6.2,273.3,33.5,D,0
54.374,-115.6028,334.3,1.3,1.1,2010-01-16,2012,Aqua,MODIS,89,6.2,273.8,55.1,D,0
54.3837,-115.6081,321.9,1.3,1.1,2010-01-16,2012,Aqua,MODIS,81,6.2,272.6,35.5,D,0
54.3689,-115.6833,336.4,1.3,1.1,2010-01-16,2012,Aqua,MODIS,90,6.2,273,62.2,D,0
54.3651,-115.7024,328,1.3,1.1,2010-01-16,2012,Aqua,MODIS,85,6.2,273.6,46,D,0
54.08,-118.7481,327.6,1.7,1.3,2010-01-16,2012,Aqua,MODIS,74,6.2,268,68.4,D,0
52.6537,-115.8438,312.6,1,1,2010-01-17,0534,Terra,MODIS,79,6.2,267.6,17.3,N,0
53.3282,-117.3418,317,1.1,1,2010-01-17,2054,Aqua,MODIS,77,6.2,269.5,23.4,D,0
54.2948,-119.0716,343.7,1,1,2010-01-17,2055,Aqua,MODIS,51,6.2,268.5,53.3,D,0
54.3037,-119.0753,360.2,1,1,2010-01-17,2055,Aqua,MODIS,94,6.2,272.1,93.7,D,0
54.3126,-119.0789,321.4,1,1,2010-01-17,2055,Aqua,MODIS,59,6.2,269,23.5,D,0
55.0211,-115.2336,303,2.1,1.4,2010-01-18,0439,Terra,MODIS,53,6.2,270.1,31.1,N,0
55.0291,-115.2087,301.8,2.1,1.4,2010-01-18,0439,Terra,MODIS,44,6.2,270.4,28.7,N,0
55.0215,-115.2391,301.3,2.1,1.4,2010-01-18,0439,Terra,MODIS,40,6.2,270,28.3,N,0
55.0286,-115.203,300.8,2.1,1.4,2010-01-18,0439,Terra,MODIS,34,6.2,270.5,27.2,N,0
54.3066,-119.0728,308.7,1.9,1.3,2010-01-18,0617,Terra,MODIS,75,6.2,265.5,35.5,N,0
52.9286,-115.9441,335.5,2.6,1.5,2010-01-18,1810,Terra,MODIS,87,6.2,268.7,162.9,D,0
52.9269,-115.907,313.8,2.5,1.5,2010-01-18,1810,Terra,MODIS,56,6.2,266.9,67.2,D,0
52.9249,-115.9034,317.3,2.6,1.6,2010-01-18,1947,Terra,MODIS,73,6.2,273.8,83.4,D,0
52.9258,-115.9248,339.9,1.9,1.3,2010-01-18,1959,Aqua,MODIS,85,6.2,275.6,124.3,D,0
52.9196,-115.951,329.3,1.9,1.4,2010-01-18,1959,Aqua,MODIS,78,6.2,276.3,84.8,D,0
52.9311,-115.9579,339,1.9,1.4,2010-01-18,1959,Aqua,MODIS,84,6.2,276.3,120.7,D,0
51.2994,-122.5973,315.9,1.7,1.3,2010-01-18,2137,Aqua,MODIS,61,6.2,271.7,40.3,D,0
53.8452,-124.3023,310.6,1.5,1.2,2010-01-18,2138,Aqua,MODIS,63,6.2,270.4,25.8,D,0
51.2139,-120.1015,307.2,1.5,1.2,2010-01-19,0521,Terra,MODIS,71,6.2,272,23.4,N,0
51.2202,-120.0864,309.1,1.5,1.2,2010-01-19,0521,Terra,MODIS,57,6.2,271.5,23.9,N,0
52.9377,-115.9397,301.3,1,1,2010-01-19,0521,Terra,MODIS,40,6.2,269.4,10.4,N,0
54.8504,-116.4486,307.8,1.1,1,2010-01-19,1852,Terra,MODIS,66,6.2,267.9,14.5,D,0
54.8413,-116.4519,327.8,1.1,1,2010-01-19,1852,Terra,MODIS,85,6.2,268.5,34,D,0
54.8393,-116.4357,301.5,1.1,1,2010-01-19,1852,Terra,MODIS,42,6.2,268.5,9.9,D,0
54.5708,-115.4406,300.3,1,1,2010-01-19,1852,Terra,MODIS,0,6.2,265.2,9.5,D,0
54.5687,-115.4253,366.8,1,1,2010-01-19,1852,Terra,MODIS,0,6.2,268.3,114.9,D,0
54.5551,-115.463,363.6,1,1,2010-01-19,1852,Terra,MODIS,100,6.2,273.1,104.3,D,0
54.553,-115.4476,328.5,1,1,2010-01-19,1852,Terra,MODIS,81,6.2,268.2,32.6,D,0
52.156,-115.1986,301.2,1,1,2010-01-19,1853,Terra,MODIS,45,6.2,270,9.1,D,0
52.1457,-115.1935,308.7,1,1,2010-01-19,1853,Terra,MODIS,64,6.2,267.8,14.3,D,0
51.3285,-121.3451,301.4,1.4,1.2,2010-01-19,1853,Terra,MODIS,40,6.2,272.3,14.9,D,0
51.4451,-120.7943,327.4,1.3,1.1,2010-01-19,1853,Terra,MODIS,80,6.2,269.1,45.3,D,0
53.2929,-123.8336,317.9,3.4,1.7,2010-01-19,2030,Terra,MODIS,65,6.2,272.3,121.8,D,0
54.8358,-116.4438,309.2,1,1,2010-01-19,2042,Aqua,MODIS,68,6.2,270.7,14.2,D,0
54.8337,-116.4594,301.6,1,1,2010-01-19,2042,Aqua,MODIS,48,6.2,269.6,9.3,D,0
54.8447,-116.4473,369.1,1,1,2010-01-19,2042,Aqua,MODIS,100,6.2,273.6,121.2,D,0
54.8426,-116.4629,352.5,1,1,2010-01-19,2042,Aqua,MODIS,97,6.2,273.4,74,D,0
54.8536,-116.4508,325.3,1,1,2010-01-19,2042,Aqua,MODIS,84,6.2,271.5,28.3,D,0
54.5479,-115.4561,327.9,1.1,1,2010-01-19,2042,Aqua,MODIS,85,6.2,270.8,33,D,0
54.5459,-115.4723,308.9,1.1,1,2010-01-19,2042,Aqua,MODIS,57,6.2,271.6,14.3,D,0
54.563,-115.411,380.6,1.1,1,2010-01-19,2042,Aqua,MODIS,100,6.2,272.1,174.5,D,0
54.561,-115.4272,346.7,1.1,1,2010-01-19,2042,Aqua,MODIS,95,6.2,270.9,64.9,D,0
54.5569,-115.4595,301.6,1.1,1,2010-01-19,2042,Aqua,MODIS,42,6.2,268.8,9.6,D,0
54.5549,-115.4757,304.5,1.1,1,2010-01-19,2042,Aqua,MODIS,57,6.2,270.9,11.6,D,0
54.5703,-115.4026,300.3,1.1,1,2010-01-19,2042,Aqua,MODIS,33,6.2,267.3,10.1,D,0
54.5683,-115.4187,361.5,1.1,1,2010-01-19,2042,Aqua,MODIS,100,6.2,271.6,104.1,D,0
54.5663,-115.4349,362.4,1.1,1,2010-01-19,2042,Aqua,MODIS,100,6.2,273.7,106.4,D,0
52.1492,-115.2017,372.4,1,1,2010-01-19,2042,Aqua,MODIS,100,6.2,276.7,134.4,D,0
52.1473,-115.2164,339.9,1,1,2010-01-19,2042,Aqua,MODIS,92,6.2,274.1,50.2,D,0
53.2918,-123.8252,359.8,1.4,1.2,2010-01-19,2042,Aqua,MODIS,99,6.2,273.2,148.7,D,0
53.2877,-123.845,324.1,1.4,1.2,2010-01-19,2042,Aqua,MODIS,77,6.2,271.6,43,D,0
53.3018,-123.831,315.7,1.4,1.2,2010-01-19,2042,Aqua,MODIS,53,6.2,270.5,28.8,D,0
52.9425,-115.9835,319.6,1,1,2010-01-19,2042,Aqua,MODIS,69,6.2,270,22.7,D,0
52.9651,-116.0229,322.8,1,1,2010-01-19,2042,Aqua,MODIS,77,6.2,268.3,26.4,D,0
51.4417,-120.8045,332,1.2,1.1,2010-01-19,2042,Aqua,MODIS,79,6.2,275.1,44.5,D,0
51.4386,-120.8212,318.8,1.2,1.1,2010-01-19,2042,Aqua,MODIS,55,6.2,274.6,25.3,D,0
51.4605,-120.8139,317.7,1.2,1.1,2010-01-19,2042,Aqua,MODIS,31,6.2,274.3,23,D,0
51.4574,-120.8304,367.2,1.2,1.1,2010-01-19,2042,Aqua,MODIS,100,6.2,277.5,143.5,D,0
51.4544,-120.8471,329.8,1.2,1.1,2010-01-19,2042,Aqua,MODIS,61,6.2,275,39.8,D,0
55.644,-112.5655,305.9,1.3,1.1,2010-01-19,2043,Aqua,MODIS,44,6.2,267.2,17,D,0
55.6561,-112.5477,309.8,1.3,1.1,2010-01-19,2043,Aqua,MODIS,61,6.2,267.3,21.1,D,0
55.6541,-112.5683,335.7,1.3,1.1,2010-01-19,2043,Aqua,MODIS,90,6.2,268.6,61.7,D,0
55.6642,-112.5713,303.9,1.3,1.1,2010-01-19,2043,Aqua,MODIS,37,6.2,267.2,15.2,D,0
52.0471,-123.1287,310.3,1.1,1,2010-01-20,1936,Terra,MODIS,70,6.2,273.8,16.2,D,0
52.7904,-123.6283,353.4,1,1,2010-01-20,1936,Terra,MODIS,97,6.2,273.1,79,D,0
