latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
56.0406,-121.3964,311,1.2,1.1,2003-01-01,0606,Terra,MODIS,81,6.2,270.3,21.5,N,0
57.0866,-118.2289,321.9,1.2,1.1,2003-01-01,1935,Terra,MODIS,81,6.2,271.7,33.3,D,0
57.0754,-118.1718,303.9,1.2,1.1,2003-01-01,1935,Terra,MODIS,57,6.2,271.1,15.1,D,0
57.0902,-118.2478,303.1,1.2,1.1,2003-01-01,1935,Terra,MODIS,55,6.2,270.9,13.9,D,0
57.0717,-118.1528,300.1,1.2,1.1,2003-01-01,1935,Terra,MODIS,29,6.2,271.2,12.4,D,0
57.0779,-118.2491,308.6,2.3,1.5,2003-01-01,1943,Aqua,MODIS,67,6.2,271.6,48.5,D,0
57.0817,-118.2483,310.2,2.3,1.5,2003-01-01,1943,Aqua,MODIS,70,6.2,271.5,51.2,D,0
52.1946,-122.0364,316.5,1.3,1.1,2003-01-01,2119,Aqua,MODIS,49,6.2,271.8,25.5,D,0
52.2558,-122.7319,307.8,1.2,1.1,2003-01-01,2119,Aqua,MODIS,66,6.2,270.4,18.9,D,0
55.9954,-119.0992,331.5,2,1.4,2003-01-01,2120,Aqua,MODIS,83,6.2,269.1,95.9,D,0
55.9935,-119.1306,325.2,1.9,1.4,2003-01-01,2120,Aqua,MODIS,84,6.2,269.8,75.1,D,0
57.0815,-118.2415,309.7,2.2,1.4,2003-01-01,2120,Aqua,MODIS,69,6.2,272.7,46.1,D,0
57.0805,-118.249,311.8,2.2,1.4,2003-01-01,2120,Aqua,MODIS,72,6.2,272.7,48.2,D,0
54.9664,-119.9619,318,1,1,2003-01-03,1924,Terra,MODIS,78,6.2,272.9,22.2,D,0
54.9639,-119.9464,345.7,1,1,2003-01-03,1924,Terra,MODIS,94,6.2,274.5,61.3,D,0
51.2196,-121.3929,336.5,1,1,2003-01-03,1925,Terra,MODIS,90,6.2,270.2,45.3,D,0
52.0259,-121.6855,365.8,1,1,2003-01-03,1925,Terra,MODIS,95,6.2,269.4,0,D,0
52.1968,-122.5457,312.6,1,1,2003-01-03,1925,Terra,MODIS,50,6.2,268.7,15.4,D,0
52.1859,-122.5349,312.8,1,1,2003-01-03,1925,Terra,MODIS,52,6.2,267.4,16.1,D,0
52.2092,-122.0781,303.5,1,1,2003-01-03,1925,Terra,MODIS,56,6.2,270.4,10.6,D,0
52.2069,-122.0638,309.7,1,1,2003-01-03,1925,Terra,MODIS,69,6.2,270.7,14.5,D,0
51.2172,-121.3785,372.1,1,1,2003-01-03,1925,Terra,MODIS,100,6.2,274.1,136.2,D,0
52.0925,-123.8732,406.8,1,1,2003-01-03,1925,Terra,MODIS,100,6.2,285,304.1,D,0
52.0905,-123.8588,365.8,1,1,2003-01-03,1925,Terra,MODIS,100,6.2,278,108.4,D,0
52.0885,-123.8444,308.2,1,1,2003-01-03,1925,Terra,MODIS,67,6.2,272.3,12.9,D,0
52.0837,-123.8764,375.8,1,1,2003-01-03,1925,Terra,MODIS,100,6.2,275.4,142.5,D,0
52.0817,-123.862,385.2,1,1,2003-01-03,1925,Terra,MODIS,100,6.2,276.7,181.9,D,0
52.0946,-123.8877,328.6,1,1,2003-01-03,1925,Terra,MODIS,86,6.2,273.9,32.3,D,0
55.9303,-121.5985,307.2,1.2,1.1,2003-01-03,2108,Aqua,MODIS,65,6.2,273.5,15.2,D,0
55.9309,-121.6047,309.5,1.2,1.1,2003-01-03,2108,Aqua,MODIS,69,6.2,273.8,18.3,D,0
55.694,-115.7916,331.5,1.1,1,2003-01-04,2012,Aqua,MODIS,64,6.2,267.4,40.2,D,0
55.691,-115.8085,346.3,1.1,1,2003-01-04,2012,Aqua,MODIS,93,6.2,269.7,68.4,D,0
55.6976,-115.7987,329.4,1.1,1,2003-01-04,2012,Aqua,MODIS,62,6.2,267.4,39.3,D,0
55.6946,-115.8156,323.1,1.1,1,2003-01-04,2012,Aqua,MODIS,72,6.2,269.2,30.9,D,0
52.1409,-122.7233,305.9,1.2,1.1,2003-01-05,0541,Terra,MODIS,66,6.2,266.6,16.8,N,0
53.5142,-115.5826,342.8,1.1,1.1,2003-01-05,1912,Terra,MODIS,93,6.2,274.7,63.2,D,0
55.7894,-121.4792,326,1,1,2003-01-05,2056,Aqua,MODIS,79,6.2,273.8,29.9,D,0
55.7873,-121.4952,350.9,1,1,2003-01-05,2056,Aqua,MODIS,96,6.2,276,71.4,D,0
52.5608,-122.6799,310.8,1.6,1.2,2003-01-06,1955,Terra,MODIS,70,6.2,275.4,29.9,D,0
52.5556,-122.6561,330.9,1.6,1.2,2003-01-06,1955,Terra,MODIS,87,6.2,276.4,69.7,D,0
52.2645,-122.6451,310,1.6,1.3,2003-01-06,1955,Terra,MODIS,60,6.2,273.9,30.2,D,0
52.2695,-122.668,334.1,1.6,1.3,2003-01-06,1955,Terra,MODIS,84,6.2,274.8,81.2,D,0
52.1854,-122.7239,304.6,1.6,1.3,2003-01-06,1955,Terra,MODIS,56,6.2,273.8,21.1,D,0
53.3403,-124.5952,315.7,1.3,1.1,2003-01-06,1955,Terra,MODIS,72,6.2,278.9,25.5,D,0
53.838,-123.6799,303,1.3,1.2,2003-01-06,1955,Terra,MODIS,51,6.2,276.6,14.5,D,0
53.158,-122.6516,327.5,1.5,1.2,2003-01-06,1955,Terra,MODIS,65,6.2,277.3,50.9,D,0
53.1675,-122.6522,322.8,1.5,1.2,2003-01-06,1955,Terra,MODIS,53,6.2,277.8,41.3,D,0
53.1615,-122.6794,323.5,1.5,1.2,2003-01-06,1955,Terra,MODIS,51,6.2,277.8,42.2,D,0
53.157,-122.658,319.5,1.5,1.2,2003-01-06,1955,Terra,MODIS,40,6.2,277.1,34.9,D,0
53.1627,-122.6731,335.3,1.5,1.2,2003-01-06,1955,Terra,MODIS,81,6.2,278,70.2,D,0
53.133,-123.1613,325.2,1.5,1.2,2003-01-06,1955,Terra,MODIS,84,6.2,276.6,49,D,0
53.1285,-123.1399,357.7,1.5,1.2,2003-01-06,1955,Terra,MODIS,99,6.2,278.4,150.3,D,0
53.344,-124.6137,351.3,1.3,1.1,2003-01-06,1955,Terra,MODIS,84,6.2,281.8,99.5,D,0
53.3416,-124.6251,304.6,3.8,1.8,2003-01-06,2000,Aqua,MODIS,56,6.2,280.4,64.6,D,0
53.333,-124.62,311.5,3.8,1.8,2003-01-06,2000,Aqua,MODIS,67,6.2,279.9,98.8,D,0
52.2609,-122.6722,309.2,3.4,1.7,2003-01-06,2000,Aqua,MODIS,68,6.2,274.4,84.3,D,0
53.1245,-123.1451,330.7,3.4,1.7,2003-01-06,2000,Aqua,MODIS,87,6.2,277.3,199,D,0
52.5481,-122.6727,314.7,2,1.4,2003-01-06,2138,Aqua,MODIS,75,6.2,276.6,48.7,D,0
52.1591,-122.7324,343.1,2,1.4,2003-01-06,2138,Aqua,MODIS,88,6.2,277.7,143.2,D,0
52.1573,-122.7613,312.2,2,1.4,2003-01-06,2138,Aqua,MODIS,72,6.2,274.4,41.9,D,0
53.8147,-124.2283,307.7,1.8,1.3,2003-01-06,2138,Aqua,MODIS,66,6.2,273.8,25.2,D,0
53.1246,-123.1425,324.7,1.9,1.4,2003-01-06,2138,Aqua,MODIS,83,6.2,273.8,70.4,D,0
53.1226,-123.173,312,1.9,1.4,2003-01-06,2138,Aqua,MODIS,72,6.2,274.7,39.5,D,0
53.1368,-123.1441,327.1,1.9,1.4,2003-01-06,2138,Aqua,MODIS,85,6.2,276.4,72.4,D,0
53.1348,-123.1749,339.5,1.9,1.4,2003-01-06,2138,Aqua,MODIS,91,6.2,277.8,116.9,D,0
53.8085,-124.2229,305.5,1.8,1.3,2003-01-06,2138,Aqua,MODIS,61,6.2,273.1,23.5,D,0
53.2694,-124.8437,323.3,1.8,1.3,2003-01-07,0529,Terra,MODIS,100,6.2,278.8,60,N,0
53.2636,-124.8689,315.3,1.8,1.3,2003-01-07,0529,Terra,MODIS,91,6.2,278.1,42.5,N,0
52.1051,-122.7066,302.2,1.6,1.2,2003-01-07,0529,Terra,MODIS,47,6.2,268.5,19.3,N,0
55.1857,-116.3756,301.4,1,1,2003-01-07,0529,Terra,MODIS,40,6.2,268.3,9.5,N,0
53.8479,-124.6519,320.6,1.7,1.3,2003-01-07,0529,Terra,MODIS,85,6.2,273.3,49.1,N,0
53.8499,-124.6312,300.7,1.7,1.3,2003-01-07,0529,Terra,MODIS,33,6.2,272.5,19.1,N,0
53.8445,-124.6549,303.1,1.7,1.3,2003-01-07,0529,Terra,MODIS,53,6.2,273.1,21.8,N,0
53.2281,-122.7347,306.5,1.5,1.2,2003-01-07,0529,Terra,MODIS,68,6.2,276.2,21.2,N,0
55.0397,-113.9185,301,1.1,1,2003-01-07,0529,Terra,MODIS,37,6.2,272.8,10,N,0
53.228,-124.4914,304.2,1.8,1.3,2003-01-07,0529,Terra,MODIS,49,6.2,277.4,20.8,N,0
53.2169,-124.4847,302.1,1.8,1.3,2003-01-07,0529,Terra,MODIS,47,6.2,276.7,18.9,N,0
53.1359,-123.1396,307.5,4.3,1.9,2003-01-07,2037,Terra,MODIS,65,6.2,279,90.9,D,0
53.1347,-123.1491,308.7,4.3,1.9,2003-01-07,2037,Terra,MODIS,67,6.2,278.7,103.5,D,0
52.002,-123.5502,342.2,4.6,2,2003-01-07,2038,Terra,MODIS,91,6.2,276.8,465.6,D,0
51.983,-123.4919,320.1,4.6,2,2003-01-07,2038,Terra,MODIS,72,6.2,276,202.9,D,0
51.9829,-123.4963,323.4,4.6,2,2003-01-07,2038,Terra,MODIS,76,6.2,275.6,233.3,D,0
49.0789,-120.3759,316.6,1.1,1.1,2003-01-07,2042,Aqua,MODIS,77,6.2,275.6,23.9,D,0
52.3108,-121.9836,315.9,1.1,1.1,2003-01-07,2042,Aqua,MODIS,76,6.2,274.5,21.6,D,0
52.3079,-121.9997,311.3,1.1,1.1,2003-01-07,2042,Aqua,MODIS,71,6.2,275,17.2,D,0
52.3292,-121.9924,311.2,1.1,1.1,2003-01-07,2042,Aqua,MODIS,41,6.2,274.5,15.9,D,0
52.3384,-121.997,331.6,1.1,1.1,2003-01-07,2042,Aqua,MODIS,87,6.2,275.2,42.1,D,0
51.9916,-123.5246,355.9,1.3,1.1,2003-01-07,2042,Aqua,MODIS,98,6.2,278.5,116.1,D,0
51.9881,-123.5426,378.7,1.3,1.1,2003-01-07,2042,Aqua,MODIS,100,6.2,282,222.7,D,0
52.0013,-123.5296,356.9,1.3,1.1,2003-01-07,2042,Aqua,MODIS,98,6.2,279.3,119.5,D,0
51.9978,-123.5477,372.5,1.3,1.1,2003-01-07,2042,Aqua,MODIS,100,6.2,281.6,188,D,0
51.9995,-123.5355,373.2,1.3,1.1,2003-01-07,2042,Aqua,MODIS,100,6.2,283.4,191.9,D,0
51.996,-123.5536,333.9,1.3,1.1,2003-01-07,2042,Aqua,MODIS,89,6.2,280.6,55.1,D,0
51.2198,-122.7125,382,1.3,1.1,2003-01-07,2042,Aqua,MODIS,100,6.2,280.6,232.8,D,0
54.8739,-117.3472,352,1,1,2003-01-07,2043,Aqua,MODIS,97,6.2,281.7,74.6,D,0
54.8719,-117.3632,346.8,1,1,2003-01-07,2043,Aqua,MODIS,95,6.2,282.9,62.9,D,0
53.5397,-115.5666,313.5,1.1,1,2003-01-07,2043,Aqua,MODIS,74,6.2,275.6,19.3,D,0
54.6489,-117.0753,325.4,1,1,2003-01-07,2043,Aqua,MODIS,84,6.2,279.8,29,D,0
54.6469,-117.0912,325.8,1,1,2003-01-07,2043,Aqua,MODIS,84,6.2,280.9,29.5,D,0
54.0614,-124.7421,303.2,1.3,1.1,2003-01-07,2043,Aqua,MODIS,42,6.2,275.3,14.3,D,0
52.5124,-123.6132,314.8,1.3,1.1,2003-01-07,2043,Aqua,MODIS,75,6.2,275.3,23.5,D,0
52.509,-123.631,385.9,1.3,1.1,2003-01-07,2043,Aqua,MODIS,100,6.2,281.9,262.1,D,0
52.5056,-123.6489,324.1,1.3,1.1,2003-01-07,2043,Aqua,MODIS,83,6.2,276,36.7,D,0
52.0731,-123.8612,310.6,1.3,1.1,2003-01-07,2043,Aqua,MODIS,70,6.2,277.4,21,D,0
52.0695,-123.8797,317.1,1.3,1.1,2003-01-07,2043,Aqua,MODIS,77,6.2,277.9,29,D,0
52.2841,-123.3205,349.1,1.3,1.1,2003-01-07,2043,Aqua,MODIS,96,6.2,276.9,87.1,D,0
52.2807,-123.3383,373,1.3,1.1,2003-01-07,2043,Aqua,MODIS,100,6.2,280.7,180.6,D,0
52.2903,-123.3432,324.5,1.3,1.1,2003-01-07,2043,Aqua,MODIS,83,6.2,275.1,37.3,D,0
52.2869,-123.361,319.2,1.3,1.1,2003-01-07,2043,Aqua,MODIS,79,6.2,275.3,29.8,D,0
55.2566,-116.3461,300.3,1.1,1,2003-01-07,2043,Aqua,MODIS,33,6.2,281.1,7.7,D,0
55.9919,-121.3178,301.7,1,1,2003-01-07,2043,Aqua,MODIS,49,6.2,278.6,8.4,D,0
53.1383,-123.15,304.1,1.2,1.1,2003-01-07,2043,Aqua,MODIS,58,6.2,279.2,12.3,D,0
53.1352,-123.1667,358.2,1.2,1.1,2003-01-07,2043,Aqua,MODIS,99,6.2,281.4,111.2,D,0
53.1469,-122.1129,392,1.1,1.1,2003-01-07,2043,Aqua,MODIS,100,6.2,286.3,248.3,D,0
53.1441,-122.1288,319.8,1.1,1.1,2003-01-07,2043,Aqua,MODIS,80,6.2,277.9,24.6,D,0
53.156,-122.1174,344.6,1.1,1.1,2003-01-07,2043,Aqua,MODIS,94,6.2,279.8,64.1,D,0
53.1532,-122.1335,310.5,1.1,1.1,2003-01-07,2043,Aqua,MODIS,69,6.2,277.6,14.9,D,0
54.1091,-110.4288,302,1.7,1.3,2003-01-07,2043,Aqua,MODIS,44,6.2,267.8,21.6,D,0
55.9098,-116.9767,311.6,1.1,1,2003-01-07,2043,Aqua,MODIS,60,6.2,278.9,14.9,D,0
55.9078,-116.9937,305,1.1,1,2003-01-07,2043,Aqua,MODIS,35,6.2,277.8,10,D,0
56.0052,-117.3977,310.7,1.1,1,2003-01-07,2043,Aqua,MODIS,70,6.2,277.4,15.7,D,0
55.9169,-116.9972,317,1.1,1,2003-01-07,2043,Aqua,MODIS,77,6.2,278.1,20.3,D,0
56.0571,-118.1605,334.4,1,1,2003-01-07,2043,Aqua,MODIS,89,6.2,280.1,41,D,0
56.0073,-117.3809,304.2,1.1,1,2003-01-07,2043,Aqua,MODIS,58,6.2,276.7,11.2,D,0
56.0592,-118.1442,357.9,1,1,2003-01-07,2043,Aqua,MODIS,99,6.2,281,89.3,D,0
56.4443,-118.4,308.3,1,1,2003-01-07,2043,Aqua,MODIS,67,6.2,280.2,12.7,D,0
55.919,-116.9802,311.5,1.1,1,2003-01-07,2043,Aqua,MODIS,71,6.2,279.4,15.3,D,0
57.2667,-118.1848,336.7,1.1,1,2003-01-07,2044,Aqua,MODIS,90,6.2,280,44.5,D,0
57.2758,-118.1886,320,1.1,1,2003-01-07,2044,Aqua,MODIS,80,6.2,279.5,23.5,D,0
58.771,-117.4216,309.7,1.1,1.1,2003-01-07,2044,Aqua,MODIS,69,6.2,279.6,15.9,D,0
53.2355,-102.3192,300.2,1,1,2003-01-08,0433,Terra,MODIS,21,6.2,271.9,8.3,N,0
53.2509,-102.2789,301.6,1,1,2003-01-08,0433,Terra,MODIS,19,6.2,272.3,8.6,N,0
53.2487,-102.2936,324.1,1,1,2003-01-08,0433,Terra,MODIS,100,6.2,272.8,26.2,N,0
53.2575,-102.2973,321.3,1,1,2003-01-08,0433,Terra,MODIS,98,6.2,271.9,23.1,N,0
52.1403,-115.3436,304.5,3.1,1.7,2003-01-08,0433,Terra,MODIS,60,6.2,277.4,53.8,N,0
52.1419,-115.3406,307.1,3.1,1.7,2003-01-08,0433,Terra,MODIS,70,6.2,277.4,62,N,0
52.9573,-111.4619,301.3,2,1.4,2003-01-08,0433,Terra,MODIS,39,6.2,269,26.5,N,0
52.1475,-115.3187,313.1,2.2,1.5,2003-01-08,0611,Terra,MODIS,86,6.2,276.9,52.8,N,0
53.0837,-122.1563,306.4,1.2,1.1,2003-01-08,0612,Terra,MODIS,68,6.2,269.7,16.2,N,0
53.0818,-122.1735,315.7,1.2,1.1,2003-01-08,0612,Terra,MODIS,92,6.2,269.8,24.6,N,0
53.1505,-122.1122,303.2,1.2,1.1,2003-01-08,0612,Terra,MODIS,54,6.2,270.5,13.9,N,0
54.5414,-125.064,313.7,1,1,2003-01-08,0612,Terra,MODIS,88,6.2,270.3,19.1,N,0
54.5394,-125.0796,310.5,1,1,2003-01-08,0612,Terra,MODIS,80,6.2,269.2,16.5,N,0
54.5504,-125.0674,341.7,1,1,2003-01-08,0612,Terra,MODIS,100,6.2,271.5,55.2,N,0
54.5484,-125.0831,320.6,1,1,2003-01-08,0612,Terra,MODIS,100,6.2,268.9,25.5,N,0
54.5461,-125.0542,300.4,1.4,1.2,2003-01-08,1013,Aqua,MODIS,27,6.2,267.6,15.3,N,0
54.8795,-117.3406,329.6,1.7,1.3,2003-01-08,1942,Terra,MODIS,86,6.2,272,72.4,D,0
54.8688,-117.3481,302,1.7,1.3,2003-01-08,1942,Terra,MODIS,50,6.2,270.6,21.4,D,0
53.2913,-123.4014,301.4,1.1,1.1,2003-01-08,1942,Terra,MODIS,47,6.2,270.2,11.9,D,0
52.1383,-121.3738,326.9,1.4,1.2,2003-01-08,1943,Terra,MODIS,85,6.2,270.3,49.4,D,0
50.0586,-120.0113,321.1,1.8,1.3,2003-01-08,1943,Terra,MODIS,70,6.2,270.2,57.7,D,0
52.0439,-123.5506,309.6,1.2,1.1,2003-01-08,1943,Terra,MODIS,54,6.2,266.3,17.7,D,0
52.0409,-123.5346,320.3,1.2,1.1,2003-01-08,1943,Terra,MODIS,80,6.2,268.5,29.2,D,0
52.0316,-123.5391,309.2,1.2,1.1,2003-01-08,1943,Terra,MODIS,45,6.2,268.1,16.4,D,0
53.0525,-123.7369,347.5,1.1,1.1,2003-01-08,1943,Terra,MODIS,95,6.2,271.5,72.8,D,0
53.0497,-123.7211,350.5,1.1,1.1,2003-01-08,1943,Terra,MODIS,96,6.2,271.4,80.2,D,0
53.0566,-123.7289,320.6,1.1,1.1,2003-01-08,1943,Terra,MODIS,80,6.2,269.9,27.8,D,0
51.6245,-121.6628,354.5,1.4,1.2,2003-01-08,1943,Terra,MODIS,98,6.2,271.3,126.1,D,0
51.6145,-121.6681,347.7,1.4,1.2,2003-01-08,1943,Terra,MODIS,95,6.2,269.8,101.1,D,0
51.6106,-121.649,341.9,1.4,1.2,2003-01-08,1943,Terra,MODIS,93,6.2,269.2,83.8,D,0
51.6196,-121.6723,338.5,1.4,1.2,2003-01-08,1943,Terra,MODIS,91,6.2,270.1,75,D,0
51.6157,-121.6531,366.9,1.4,1.2,2003-01-08,1943,Terra,MODIS,100,6.2,273.5,180.6,D,0
51.6206,-121.6437,332.6,1.4,1.2,2003-01-08,1943,Terra,MODIS,88,6.2,269.6,60.4,D,0
54.8692,-117.3553,324.3,2.2,1.4,2003-01-08,1948,Aqua,MODIS,83,6.2,271.9,89.2,D,0
53.0495,-123.7007,303.5,4.8,2,2003-01-08,1948,Aqua,MODIS,49,6.2,268.7,108.6,D,0
53.0474,-123.7084,310.3,4.8,2,2003-01-08,1948,Aqua,MODIS,66,6.2,268.7,149.9,D,0
51.6074,-121.6828,330.7,4.5,2,2003-01-08,1948,Aqua,MODIS,87,6.2,270.8,311.1,D,0
51.6262,-121.629,301.7,4.5,1.9,2003-01-08,1948,Aqua,MODIS,46,6.2,269.5,86.8,D,0
51.6078,-121.6864,328.1,4.5,2,2003-01-08,1948,Aqua,MODIS,85,6.2,270.8,284.2,D,0
52.1374,-121.3792,332,1.6,1.3,2003-01-08,2125,Aqua,MODIS,88,6.2,272.1,75.3,D,0
52.1298,-122.6951,338.5,1.4,1.2,2003-01-08,2125,Aqua,MODIS,81,6.2,269.4,78.1,D,0
52.128,-122.7157,318.9,1.4,1.2,2003-01-08,2125,Aqua,MODIS,74,6.2,268.7,37.2,D,0
52.1404,-122.6974,340.8,1.4,1.2,2003-01-08,2125,Aqua,MODIS,92,6.2,269.3,83.5,D,0
50.0515,-120.0131,313.5,1.8,1.3,2003-01-08,2125,Aqua,MODIS,69,6.2,270.4,38.4,D,0
50.0571,-120.0198,316.8,1.8,1.3,2003-01-08,2125,Aqua,MODIS,73,6.2,270.8,47.3,D,0
50.0846,-119.9705,339.4,1.8,1.3,2003-01-08,2125,Aqua,MODIS,91,6.2,273.1,109.9,D,0
50.0825,-119.9982,338.1,1.8,1.3,2003-01-08,2125,Aqua,MODIS,91,6.2,273.6,104.5,D,0
52.03,-123.5416,363.1,1.3,1.1,2003-01-08,2125,Aqua,MODIS,100,6.2,273.9,148.5,D,0
52.0282,-123.5606,327.5,1.3,1.1,2003-01-08,2125,Aqua,MODIS,85,6.2,271.8,45.3,D,0
52.0402,-123.5442,310.1,1.3,1.1,2003-01-08,2125,Aqua,MODIS,69,6.2,270.5,22.7,D,0
51.6165,-121.6555,345.8,1.6,1.2,2003-01-08,2125,Aqua,MODIS,94,6.2,271.8,113.7,D,0
51.2395,-122.7133,347,1.4,1.2,2003-01-08,2125,Aqua,MODIS,95,6.2,272,99.9,D,0
51.2376,-122.7333,323.3,1.4,1.2,2003-01-08,2125,Aqua,MODIS,82,6.2,270.7,43.1,D,0
54.8689,-117.3479,325.2,2.7,1.6,2003-01-08,2126,Aqua,MODIS,84,6.2,270.8,122.2,D,0
53.0552,-123.7381,370.7,1.3,1.1,2003-01-08,2126,Aqua,MODIS,94,6.2,272.1,187.4,D,0
53.0533,-123.7576,351.6,1.3,1.1,2003-01-08,2126,Aqua,MODIS,86,6.2,272.2,106.9,D,0
53.2025,-123.027,303,1.4,1.2,2003-01-08,2126,Aqua,MODIS,54,6.2,272.2,17.9,D,0
53.289,-123.4189,301.4,1.4,1.2,2003-01-08,2126,Aqua,MODIS,47,6.2,270.8,15.7,D,0
54.5472,-125.068,301,1.2,1.1,2003-01-08,2126,Aqua,MODIS,43,6.2,268.8,13.3,D,0
52.1384,-122.6989,368,1.6,1.2,2003-01-09,2030,Aqua,MODIS,98,6.2,268.3,0,D,0
52.3035,-111.8498,310.2,1.1,1.1,2003-01-09,2030,Aqua,MODIS,0,6.2,265.2,18.4,D,0
54.9444,-116.8274,301.6,1,1,2003-01-09,2031,Aqua,MODIS,48,6.2,267.8,10.5,D,0
55.9704,-116.9053,302.2,1,1,2003-01-09,2031,Aqua,MODIS,0,6.2,265,11,D,0
51.4637,-121.3175,382.1,1,1,2003-01-14,2048,Aqua,MODIS,100,6.2,269.2,0,D,0
55.7442,-121.9952,309.8,3.7,1.8,2003-01-15,0441,Terra,MODIS,68,6.2,265.6,98.3,N,0
55.7422,-121.9809,314.8,1.5,1.2,2003-01-15,0619,Terra,MODIS,86,6.2,266.6,34.6,N,0
55.0091,-120.6336,321.9,1.5,1.2,2003-01-15,1948,Terra,MODIS,81,6.2,270.9,43.3,D,0
55.0063,-120.6112,327.1,1.5,1.2,2003-01-15,1948,Terra,MODIS,85,6.2,271.2,53.2,D,0
54.9986,-120.6383,340.9,1.5,1.2,2003-01-15,1948,Terra,MODIS,92,6.2,271.1,86.1,D,0
54.9958,-120.6158,302.8,1.5,1.2,2003-01-15,1948,Terra,MODIS,54,6.2,269.9,16.5,D,0
53.0126,-116.2299,321.5,2.6,1.5,2003-01-15,1949,Terra,MODIS,81,6.2,269.3,100.8,D,0
53.0059,-116.1918,325.9,2.6,1.6,2003-01-15,1949,Terra,MODIS,84,6.2,270,120,D,0
51.9406,-115.0171,315.2,3.2,1.7,2003-01-15,1949,Terra,MODIS,59,6.2,268.8,104.4,D,0
55.0011,-120.6239,322.6,2.6,1.5,2003-01-15,1954,Aqua,MODIS,75,6.2,268.8,104.9,D,0
54.9913,-120.6601,313.3,2.6,1.5,2003-01-15,1954,Aqua,MODIS,57,6.2,269.3,71.5,D,0
53.0083,-116.2157,335.1,2,1.4,2003-01-15,1954,Aqua,MODIS,89,6.2,270.1,108,D,0
53.0133,-116.2506,309.1,2,1.4,2003-01-15,1954,Aqua,MODIS,50,6.2,268.5,36.4,D,0
53.0108,-116.2217,321.3,2,1.4,2003-01-15,1954,Aqua,MODIS,59,6.2,269.2,61.7,D,0
52.1729,-121.388,311,1.6,1.3,2003-01-16,0523,Terra,MODIS,73,6.2,266.2,33.8,N,0
52.2066,-121.359,303.5,1.2,1.1,2003-01-16,2036,Aqua,MODIS,56,6.2,269,15.2,D,0
52.2501,-121.6913,317,1.2,1.1,2003-01-16,2036,Aqua,MODIS,0,6.2,265.8,29.5,D,0
51.9397,-121.825,301.3,1.3,1.1,2003-01-16,2036,Aqua,MODIS,40,6.2,266.3,14.4,D,0
52.9039,-116.3646,338,1,1,2003-01-16,2036,Aqua,MODIS,91,6.2,272.7,45,D,0
52.9018,-116.3792,355.8,1,1,2003-01-16,2036,Aqua,MODIS,98,6.2,275.1,81.1,D,0
52.8998,-116.3938,310.3,1,1,2003-01-16,2036,Aqua,MODIS,70,6.2,272.5,14.5,D,0
52.9106,-116.3826,332,1,1,2003-01-16,2036,Aqua,MODIS,88,6.2,272.1,36,D,0
52.9086,-116.3973,330.6,1,1,2003-01-16,2036,Aqua,MODIS,87,6.2,272.7,34,D,0
52.9174,-116.4007,337.3,1,1,2003-01-16,2036,Aqua,MODIS,90,6.2,272,43.6,D,0
52.9154,-116.4153,329.5,1,1,2003-01-16,2036,Aqua,MODIS,86,6.2,272.5,32.9,D,0
52.8959,-115.8754,352.4,1,1,2003-01-16,2036,Aqua,MODIS,97,6.2,270.6,74.5,D,0
52.8939,-115.8902,341,1,1,2003-01-16,2036,Aqua,MODIS,92,6.2,270.8,51.7,D,0
52.9048,-115.8787,302.1,1,1,2003-01-16,2036,Aqua,MODIS,51,6.2,267.1,10.6,D,0
52.9028,-115.8935,329.9,1,1,2003-01-16,2036,Aqua,MODIS,86,6.2,269.7,35.4,D,0
56.1856,-122.4928,358.7,1.1,1.1,2003-01-16,2037,Aqua,MODIS,99,6.2,271.7,102.7,D,0
56.1824,-122.5106,351.3,1.1,1.1,2003-01-16,2037,Aqua,MODIS,91,6.2,272.3,81.8,D,0
52.625,-121.9923,307.7,1.3,1.1,2003-01-16,2037,Aqua,MODIS,66,6.2,268.5,19.5,D,0
54.7865,-118.6748,350.9,1,1,2003-01-16,2037,Aqua,MODIS,96,6.2,273,70.2,D,0
54.7888,-118.6596,325.6,1,1,2003-01-16,2037,Aqua,MODIS,84,6.2,269,29.1,D,0
56.1795,-122.4708,339.5,1.1,1.1,2003-01-16,2037,Aqua,MODIS,69,6.2,270.2,55.2,D,0
53.9478,-123.3632,317.1,1.3,1.1,2003-01-16,2037,Aqua,MODIS,54,6.2,268.1,29.1,D,0
53.9588,-123.3562,332.5,1.3,1.1,2003-01-16,2037,Aqua,MODIS,59,6.2,268.4,52.5,D,0
54.9864,-119.799,302.2,1,1,2003-01-16,2037,Aqua,MODIS,51,6.2,272.3,10.4,D,0
48.5775,-124.0784,308.9,1.1,1.1,2003-01-17,1938,Terra,MODIS,68,6.2,275.3,15.2,D,0
48.5799,-124.0894,304.2,1,1,2003-01-17,2118,Aqua,MODIS,58,6.2,279.7,8.8,D,0
48.5725,-124.0734,303.2,1,1,2003-01-17,2118,Aqua,MODIS,49,6.2,279.2,8.1,D,0
48.5817,-124.0754,303.1,1,1,2003-01-17,2118,Aqua,MODIS,55,6.2,280.5,8.2,D,0
49.7091,-120.3769,336,1.4,1.2,2003-01-17,2119,Aqua,MODIS,0,6.2,268.7,68.1,D,0
