latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
55.632,-119.515,359.9,1.1,1,2007-01-04,2034,Aqua,MODIS,99,6.2,272.7,98,D,0
55.419,-120.672,337.5,1.1,1.1,2007-01-04,2034,Aqua,MODIS,91,6.2,269.5,52.7,D,0
55.5692,-121.8006,317.8,1.2,1.1,2007-01-04,2034,Aqua,MODIS,68,6.2,268.8,27.8,D,0
55.5684,-121.7928,334.9,1.2,1.1,2007-01-04,2034,Aqua,MODIS,78,6.2,269.5,52.4,D,0
55.41,-120.6665,368.6,1.1,1.1,2007-01-04,2034,Aqua,MODIS,100,6.2,270.5,140.7,D,0
55.413,-120.6498,319.2,1.1,1.1,2007-01-04,2034,Aqua,MODIS,79,6.2,268.3,26.4,D,0
55.4069,-120.6834,303.1,1.1,1.1,2007-01-04,2034,Aqua,MODIS,28,6.2,266.6,11.5,D,0
56.2047,-115.313,303.8,1,1,2007-01-04,2034,Aqua,MODIS,54,6.2,267.9,12,D,0
55.7759,-121.774,347.4,1.2,1.1,2007-01-04,2034,Aqua,MODIS,95,6.2,269.6,78.5,D,0
55.7667,-121.7682,373.7,1.2,1.1,2007-01-04,2034,Aqua,MODIS,87,6.2,273.6,171.8,D,0
55.762,-121.7781,355.8,1.2,1.1,2007-01-04,2034,Aqua,MODIS,98,6.2,270.1,102.7,D,0
55.7653,-121.7603,344.9,1.2,1.1,2007-01-04,2034,Aqua,MODIS,92,6.2,269.5,71.9,D,0
54.9162,-120.1893,300.1,1.1,1.1,2007-01-04,2034,Aqua,MODIS,29,6.2,267.7,11.6,D,0
55.6408,-119.5198,317,1.1,1,2007-01-04,2034,Aqua,MODIS,73,6.2,269.8,21.3,D,0
55.6231,-119.5101,309.7,1.1,1,2007-01-04,2034,Aqua,MODIS,44,6.2,268.3,14.6,D,0
58.1888,-117.4797,367.5,1.1,1,2007-01-05,1928,Terra,MODIS,97,6.2,268.8,0,D,0
50.9545,-122.3232,324.5,1.1,1,2007-01-05,2116,Aqua,MODIS,73,6.2,269.2,33,D,0
58.3402,-119.2363,300.9,1.8,1.3,2007-01-05,2117,Aqua,MODIS,43,6.2,268.4,22.5,D,0
58.3423,-119.2058,301.4,1.8,1.3,2007-01-05,2117,Aqua,MODIS,47,6.2,268.3,23.2,D,0
54.0839,-117.2601,322.4,1.6,1.2,2007-01-06,1834,Terra,MODIS,0,6.2,266.3,46.2,D,0
54.0729,-117.2626,351.4,1.6,1.2,2007-01-06,1834,Terra,MODIS,90,6.2,268.5,131,D,0
54.0728,-117.2697,345.9,1.6,1.2,2007-01-06,1834,Terra,MODIS,79,6.2,268.3,110.1,D,0
55.4617,-118.845,318.9,2.9,1.6,2007-01-06,2011,Terra,MODIS,79,6.2,266.9,102.8,D,0
55.4616,-118.8526,309.1,2.9,1.6,2007-01-06,2011,Terra,MODIS,64,6.2,266.7,70.5,D,0
54.051,-117.656,375.2,1.2,1.1,2007-01-06,2021,Aqua,MODIS,94,6.2,271.9,182.8,D,0
54.0571,-117.6785,313.6,1.2,1.1,2007-01-06,2021,Aqua,MODIS,74,6.2,267.7,23.7,D,0
54.0604,-117.6611,339.2,1.2,1.1,2007-01-06,2021,Aqua,MODIS,91,6.2,269.4,62.9,D,0
54.8941,-111.4887,334.7,1,1,2007-01-06,2021,Aqua,MODIS,0,6.2,267.2,43.7,D,0
54.0477,-117.6735,333.4,1.2,1.1,2007-01-06,2021,Aqua,MODIS,83,6.2,269.1,50.3,D,0
55.4046,-112.9486,307.2,1,1,2007-01-06,2021,Aqua,MODIS,58,6.2,267,13.9,D,0
55.4566,-118.8452,343.6,1.2,1.1,2007-01-06,2022,Aqua,MODIS,88,6.2,268.5,75.4,D,0
55.4601,-118.8267,333.5,1.2,1.1,2007-01-06,2022,Aqua,MODIS,88,6.2,267.5,53.3,D,0
52.1392,-121.6872,324.9,1,1,2007-01-07,1917,Terra,MODIS,79,6.2,269.2,28.1,D,0
52.1412,-121.7015,325.8,1,1,2007-01-07,1917,Terra,MODIS,84,6.2,269.5,29.2,D,0
53.9578,-116.5404,329.9,1.5,1.2,2007-01-07,2104,Aqua,MODIS,77,6.2,272.3,58.1,D,0
53.9341,-116.559,306,1.5,1.2,2007-01-07,2104,Aqua,MODIS,54,6.2,270.7,20.7,D,0
53.9687,-116.5428,321.3,1.5,1.2,2007-01-07,2104,Aqua,MODIS,81,6.2,272.3,44.4,D,0
56.2003,-115.3662,360.1,1.2,1.1,2007-01-08,2009,Aqua,MODIS,90,6.2,266.2,0,D,0
56.9688,-111.2883,301.9,1.3,1.1,2007-01-16,1910,Terra,MODIS,37,6.2,268.4,15.3,D,0
54.1044,-117.1439,367,1,1,2007-01-16,1911,Terra,MODIS,96,6.2,267.5,0,D,0
52.3535,-115.5158,328.9,1.2,1.1,2007-01-16,1911,Terra,MODIS,82,6.2,272.2,41.7,D,0
52.3566,-115.5323,312.9,1.2,1.1,2007-01-16,1911,Terra,MODIS,56,6.2,271.3,21.1,D,0
49.9251,-114.4846,342.8,1.5,1.2,2007-01-16,1912,Terra,MODIS,80,6.2,268.2,94.8,D,0
52.3677,-115.5294,312.7,1.4,1.2,2007-01-16,2057,Aqua,MODIS,55,6.2,269.7,25.8,D,0
54.1034,-117.1718,326.8,1.3,1.1,2007-01-16,2058,Aqua,MODIS,71,6.2,269.5,40.2,D,0
54.1053,-117.1529,378.9,1.3,1.1,2007-01-16,2058,Aqua,MODIS,94,6.2,274.3,212.9,D,0
54.1152,-117.1557,306.9,1.3,1.1,2007-01-16,2058,Aqua,MODIS,59,6.2,267.7,17.3,D,0
54.0954,-117.15,359.3,1.3,1.1,2007-01-16,2058,Aqua,MODIS,94,6.2,269.8,124.3,D,0
55.5868,-122.1301,354.6,1.1,1.1,2007-01-19,1941,Terra,MODIS,98,6.2,271.5,92,D,0
55.0794,-120.6774,333.6,1.3,1.1,2007-01-19,1941,Terra,MODIS,84,6.2,270.7,55.7,D,0
55.5747,-122.1186,311.5,1.1,1.1,2007-01-19,1941,Terra,MODIS,71,6.2,265.5,19.8,D,0
54.655,-119.2706,301.4,1.4,1.2,2007-01-19,1941,Terra,MODIS,46,6.2,269.4,15.3,D,0
55.5836,-122.1127,354.7,1.1,1.1,2007-01-19,1941,Terra,MODIS,98,6.2,270.9,92.6,D,0
54.6495,-119.2991,326.9,1.4,1.2,2007-01-19,1941,Terra,MODIS,85,6.2,271.1,52.2,D,0
55.5778,-122.1356,332.4,1.1,1.1,2007-01-19,1941,Terra,MODIS,88,6.2,267.4,45.2,D,0
55.1467,-120.1092,305.3,1.3,1.1,2007-01-19,1941,Terra,MODIS,61,6.2,269.3,18.2,D,0
55.5994,-114.4683,302.2,2.1,1.4,2007-01-19,1941,Terra,MODIS,27,6.2,267.6,27.2,D,0
55.607,-114.4984,315.5,2.1,1.4,2007-01-19,1941,Terra,MODIS,72,6.2,268.7,54.3,D,0
54.6449,-119.2773,316.4,1.4,1.2,2007-01-19,1941,Terra,MODIS,77,6.2,270,34.1,D,0
55.6072,-114.4929,322.6,2.1,1.4,2007-01-19,1941,Terra,MODIS,82,6.2,268.8,75.9,D,0
55.4981,-120.5873,318.8,1.2,1.1,2007-01-19,1941,Terra,MODIS,74,6.2,269.6,31,D,0
53.6188,-117.9178,323.3,1.8,1.3,2007-01-19,1941,Terra,MODIS,82,6.2,270.2,60.9,D,0
54.6595,-119.2921,329.9,1.4,1.2,2007-01-19,1941,Terra,MODIS,87,6.2,271,57.7,D,0
53.6131,-117.8932,305.8,1.8,1.3,2007-01-19,1941,Terra,MODIS,62,6.2,269.9,27.9,D,0
55.5026,-120.5781,316.3,2.8,1.6,2007-01-19,1951,Aqua,MODIS,77,6.2,270.2,91.2,D,0
55.6027,-114.4879,333.8,1.6,1.2,2007-01-19,1951,Aqua,MODIS,89,6.2,269.9,78,D,0
54.6551,-119.2906,310.1,2.7,1.6,2007-01-19,1951,Aqua,MODIS,70,6.2,270.9,62,D,0
54.6455,-119.2862,315.7,2.7,1.6,2007-01-19,1951,Aqua,MODIS,76,6.2,271,81.6,D,0
55.4917,-120.617,304.5,2.8,1.6,2007-01-19,1951,Aqua,MODIS,59,6.2,269.5,53,D,0
55.0839,-120.6945,300.4,3,1.6,2007-01-19,1951,Aqua,MODIS,36,6.2,269.3,42.6,D,0
55.0706,-120.6832,309,3,1.6,2007-01-19,1951,Aqua,MODIS,59,6.2,270.3,68.9,D,0
55.5044,-120.5824,321.4,2.8,1.6,2007-01-19,1951,Aqua,MODIS,81,6.2,270.2,114,D,0
55.0704,-120.6807,307.6,3,1.6,2007-01-19,1951,Aqua,MODIS,43,6.2,270.3,61,D,0
53.615,-117.925,307.7,2.6,1.5,2007-01-19,1951,Aqua,MODIS,66,6.2,270.3,53.2,D,0
55.4932,-120.6214,302.3,2.8,1.6,2007-01-19,1951,Aqua,MODIS,51,6.2,269.5,48.1,D,0
55.5739,-122.1372,328.5,3.2,1.7,2007-01-19,1952,Aqua,MODIS,86,6.2,268.9,183.3,D,0
55.5771,-122.132,331.9,3.2,1.7,2007-01-19,1952,Aqua,MODIS,88,6.2,269.2,206.4,D,0
54.6461,-119.2726,331.5,2.2,1.4,2007-01-19,2129,Aqua,MODIS,82,6.2,271.6,112.3,D,0
53.6134,-117.929,342.2,2.5,1.5,2007-01-19,2129,Aqua,MODIS,91,6.2,273.4,199.1,D,0
53.8915,-116.6718,308.4,2.9,1.6,2007-01-19,2129,Aqua,MODIS,67,6.2,272.3,65,D,0
53.6073,-117.9365,319.4,2.5,1.5,2007-01-19,2129,Aqua,MODIS,79,6.2,272.2,81.2,D,0
55.086,-120.7069,371.5,1.9,1.4,2007-01-19,2129,Aqua,MODIS,100,6.2,273.7,326.1,D,0
55.5843,-122.12,327.2,1.7,1.3,2007-01-19,2129,Aqua,MODIS,85,6.2,268.5,67.5,D,0
54.6443,-119.3081,317.9,2.2,1.4,2007-01-19,2129,Aqua,MODIS,78,6.2,272.1,64.6,D,0
53.6151,-117.8917,316.7,2.5,1.5,2007-01-19,2129,Aqua,MODIS,66,6.2,271.8,76.5,D,0
55.6071,-114.4865,301,3.7,1.8,2007-01-19,2129,Aqua,MODIS,38,6.2,268.8,67.3,D,0
55.5727,-122.1188,345.2,1.7,1.3,2007-01-19,2129,Aqua,MODIS,94,6.2,267.7,121.8,D,0
55.5708,-122.1449,336.5,1.7,1.3,2007-01-19,2129,Aqua,MODIS,68,6.2,267.9,88.5,D,0
54.4659,-115.201,301.2,3.4,1.7,2007-01-19,2129,Aqua,MODIS,42,6.2,271.1,56.6,D,0
54.6572,-119.3101,305.2,2.2,1.4,2007-01-19,2129,Aqua,MODIS,61,6.2,271.4,33.3,D,0
55.4952,-120.5987,312.2,2,1.4,2007-01-19,2129,Aqua,MODIS,63,6.2,270.4,44.8,D,0
54.6452,-119.3,333.6,2.2,1.4,2007-01-19,2129,Aqua,MODIS,89,6.2,272.5,117.5,D,0
55.5025,-119.6824,349.8,1.5,1.2,2007-01-20,1846,Terra,MODIS,83,6.2,269.1,126.7,D,0
55.5045,-119.7066,339.9,1.5,1.2,2007-01-20,1846,Terra,MODIS,0,6.2,267.3,91.9,D,0
55.5016,-119.6898,350.4,1.5,1.2,2007-01-20,1846,Terra,MODIS,96,6.2,269.8,128.9,D,0
55.5038,-119.6864,319.5,3.6,1.8,2007-01-20,2024,Terra,MODIS,79,6.2,269,148,D,0
56.3543,-110.8609,328.7,1.4,1.2,2007-01-20,2034,Aqua,MODIS,67,6.2,266.5,51.3,D,0
55.4996,-119.6849,336.2,1.1,1,2007-01-20,2034,Aqua,MODIS,85,6.2,269.3,47.9,D,0
56.3563,-110.8392,321.6,1.4,1.2,2007-01-20,2034,Aqua,MODIS,49,6.2,266.5,38.6,D,0
55.4968,-119.7013,348.7,1.1,1,2007-01-20,2034,Aqua,MODIS,90,6.2,271.3,72.4,D,0
55.0916,-120.688,325.1,2.5,1.5,2007-01-22,2012,Terra,MODIS,84,6.2,273.3,103.8,D,0
55.1039,-120.6768,316.3,2.5,1.5,2007-01-22,2012,Terra,MODIS,77,6.2,273.7,74.2,D,0
55.1011,-120.7227,332.6,2.5,1.5,2007-01-22,2012,Terra,MODIS,88,6.2,274,139,D,0
55.0889,-120.734,330.1,2.5,1.5,2007-01-22,2012,Terra,MODIS,87,6.2,273.4,126.9,D,0
55.0954,-120.733,337.2,2.5,1.5,2007-01-22,2012,Terra,MODIS,88,6.2,274.1,166.1,D,0
55.095,-120.7183,349,1.4,1.2,2007-01-22,2022,Aqua,MODIS,96,6.2,275.3,107.4,D,0
55.1039,-120.6758,305.9,1.4,1.2,2007-01-22,2022,Aqua,MODIS,62,6.2,273.6,18.6,D,0
55.085,-120.7112,337.5,1.4,1.2,2007-01-22,2022,Aqua,MODIS,91,6.2,274.5,71.7,D,0
55.086,-120.7609,306.9,1.4,1.2,2007-01-22,2022,Aqua,MODIS,64,6.2,273.5,20.4,D,0
55.0905,-120.7395,347.1,1.4,1.2,2007-01-22,2022,Aqua,MODIS,95,6.2,274.8,101.4,D,0
55.0994,-120.6973,319.3,1.4,1.2,2007-01-22,2022,Aqua,MODIS,79,6.2,274.2,35.6,D,0
55.092,-120.7166,328.7,4.3,1.9,2007-01-22,2200,Aqua,MODIS,62,6.2,273.4,262,D,0
55.095,-120.725,329.6,4.3,1.9,2007-01-22,2200,Aqua,MODIS,62,6.2,273,261.3,D,0
55.0776,-120.7264,313.3,4.3,1.9,2007-01-22,2200,Aqua,MODIS,44,6.2,272.8,132.8,D,0
53.1675,-116.1511,303.3,1.2,1.1,2007-01-23,0546,Terra,MODIS,55,6.2,266.7,13.6,N,0
56.7827,-122.3175,300.4,1,1,2007-01-23,0547,Terra,MODIS,26,6.2,268.4,9.3,N,0
54.0957,-115.2699,340.3,1.2,1.1,2007-01-23,1917,Terra,MODIS,64,6.2,270.5,67.3,D,0
55.2213,-116.8278,317.4,1.1,1,2007-01-23,1917,Terra,MODIS,0,6.2,270.4,23.5,D,0
55.5093,-119.7329,300.8,2,1.4,2007-01-24,1959,Terra,MODIS,41,6.2,276.4,23.1,D,0
53.8325,-123.6325,303.4,1.6,1.2,2007-01-24,2000,Terra,MODIS,39,6.2,272.2,16.1,D,0
53.8325,-123.639,307.8,1.6,1.2,2007-01-24,2000,Terra,MODIS,66,6.2,272.2,23.7,D,0
53.8307,-123.6581,300.7,2.2,1.4,2007-01-24,2147,Aqua,MODIS,31,6.2,275,25.7,D,0
49.8881,-114.4726,305.6,1,1,2007-01-25,0533,Terra,MODIS,65,6.2,270.6,12.4,N,0
49.8791,-114.47,316,1,1,2007-01-25,0533,Terra,MODIS,92,6.2,272.3,19.3,N,0
54.0866,-116.4314,315.8,1,1,2007-01-25,0534,Terra,MODIS,87,6.2,273.2,18.1,N,0
52.0295,-122.9946,312.2,1.4,1.2,2007-01-25,0534,Terra,MODIS,84,6.2,268.2,27.9,N,0
54.0716,-116.4736,318.3,1,1,2007-01-25,0534,Terra,MODIS,91,6.2,275.3,19.9,N,0
52.9756,-119.5329,308.5,1.1,1,2007-01-25,0534,Terra,MODIS,75,6.2,272.6,15.2,N,0
49.8839,-114.4621,300.2,1.1,1,2007-01-25,0941,Aqua,MODIS,22,6.2,272.5,10.4,N,0
54.6181,-115.0783,303.4,1,1,2007-01-25,1904,Terra,MODIS,49,6.2,269.5,10.9,D,0
54.6273,-115.0849,345.7,1,1,2007-01-25,1904,Terra,MODIS,89,6.2,272.4,60.9,D,0
54.901,-111.4521,304.9,1.3,1.1,2007-01-25,1904,Terra,MODIS,60,6.2,273.9,15.8,D,0
54.6299,-115.1004,347.2,1,1,2007-01-25,1904,Terra,MODIS,72,6.2,269.5,64.3,D,0
55.1008,-120.6635,343.8,1.1,1.1,2007-01-25,1905,Terra,MODIS,93,6.2,270.9,65.4,D,0
55.0861,-120.7048,315.9,1.1,1.1,2007-01-25,1905,Terra,MODIS,72,6.2,269.2,23.6,D,0
54.148,-115.3705,304.1,1,1,2007-01-25,1905,Terra,MODIS,48,6.2,271.1,12,D,0
54.1455,-115.3551,323.3,1,1,2007-01-25,1905,Terra,MODIS,68,6.2,272.1,28.2,D,0
54.3803,-117.3883,338.9,1,1,2007-01-25,1905,Terra,MODIS,91,6.2,274.5,45.3,D,0
54.3781,-117.3733,394.6,1,1,2007-01-25,1905,Terra,MODIS,100,6.2,279.7,226.4,D,0
54.3759,-117.3583,335.1,1,1,2007-01-25,1905,Terra,MODIS,89,6.2,274.1,39.2,D,0
53.1116,-116.9724,329.3,1,1,2007-01-25,1905,Terra,MODIS,75,6.2,274.1,33.2,D,0
55.1029,-120.6813,349.4,1.1,1.1,2007-01-25,1905,Terra,MODIS,96,6.2,271.5,78.6,D,0
54.3847,-117.3546,324.7,1,1,2007-01-25,1905,Terra,MODIS,83,6.2,274.1,27.3,D,0
54.3869,-117.3696,349,1,1,2007-01-25,1905,Terra,MODIS,96,6.2,276.5,65.3,D,0
50.2591,-114.5584,305.6,1.2,1.1,2007-01-25,1906,Terra,MODIS,62,6.2,274.2,16.1,D,0
56.9621,-122.8729,313.6,3.5,1.8,2007-01-25,2042,Terra,MODIS,55,6.2,266.2,116,D,0
56.9679,-122.8717,314.5,3.5,1.8,2007-01-25,2042,Terra,MODIS,58,6.2,265.8,120,D,0
51.1241,-121.3997,306.3,1,1,2007-01-25,2051,Aqua,MODIS,63,6.2,272.1,12.7,D,0
53.1149,-116.9751,312.7,1.1,1.1,2007-01-25,2052,Aqua,MODIS,69,6.2,274,19.1,D,0
55.5071,-119.7405,343.3,1,1,2007-01-25,2052,Aqua,MODIS,93,6.2,271.4,57.1,D,0
54.8127,-114.5802,315.5,1.4,1.2,2007-01-25,2052,Aqua,MODIS,0,6.2,271.2,27,D,0
56.3279,-112.4742,315,1.8,1.3,2007-01-25,2052,Aqua,MODIS,59,6.2,270.1,43.1,D,0
53.8051,-117.0702,306.6,1.1,1.1,2007-01-25,2052,Aqua,MODIS,60,6.2,274.5,14.3,D,0
55.0775,-120.7138,361.3,1,1,2007-01-25,2052,Aqua,MODIS,100,6.2,272.5,92.7,D,0
51.7454,-123.068,303.7,1.1,1.1,2007-01-25,2052,Aqua,MODIS,29,6.2,272.2,10.9,D,0
56.3299,-112.4453,326.8,1.8,1.3,2007-01-25,2052,Aqua,MODIS,70,6.2,270.9,70.4,D,0
51.7482,-123.0524,308.6,1.1,1.1,2007-01-25,2052,Aqua,MODIS,30,6.2,272.1,14.1,D,0
52.2019,-121.4575,339.5,1,1,2007-01-25,2052,Aqua,MODIS,80,6.2,275,47.9,D,0
55.0906,-120.6869,308.2,1,1,2007-01-25,2052,Aqua,MODIS,59,6.2,268.6,12.4,D,0
55.0885,-120.7022,320,1,1,2007-01-25,2052,Aqua,MODIS,80,6.2,268.8,21.8,D,0
55.1016,-120.6753,351.1,1,1,2007-01-25,2052,Aqua,MODIS,96,6.2,271.3,68.5,D,0
56.3351,-112.4517,326.5,1.8,1.3,2007-01-25,2052,Aqua,MODIS,73,6.2,269.4,65.2,D,0
52.2086,-121.4659,307.7,1,1,2007-01-25,2052,Aqua,MODIS,57,6.2,274.1,13.5,D,0
51.5863,-122.7305,317.6,1.1,1,2007-01-25,2052,Aqua,MODIS,78,6.2,270.4,23.9,D,0
52.0207,-122.9932,337.4,1.1,1,2007-01-25,2052,Aqua,MODIS,68,6.2,273.9,51.3,D,0
52.2063,-121.4805,306.5,1,1,2007-01-25,2052,Aqua,MODIS,48,6.2,274.5,12.7,D,0
54.3757,-117.3746,370.9,1.1,1.1,2007-01-25,2052,Aqua,MODIS,100,6.2,278.5,146.1,D,0
54.3777,-117.3575,322,1.1,1.1,2007-01-25,2052,Aqua,MODIS,81,6.2,273.6,28.7,D,0
55.1733,-122.0307,328.3,1,1,2007-01-25,2052,Aqua,MODIS,86,6.2,268.9,32.9,D,0
54.6167,-115.0767,311.9,1.3,1.1,2007-01-25,2052,Aqua,MODIS,0,6.2,269.8,22.6,D,0
56.4919,-120.435,324.3,1,1,2007-01-25,2053,Aqua,MODIS,72,6.2,269,28.8,D,0
56.9634,-122.9027,341.3,1,1,2007-01-25,2053,Aqua,MODIS,70,6.2,268.3,52.3,D,0
55.3796,-122.0312,344.5,1.5,1.2,2007-01-26,0618,Terra,MODIS,100,6.2,266.3,0,N,0
51.0959,-121.3831,302,1.7,1.3,2007-01-26,1948,Terra,MODIS,50,6.2,267.1,23.8,D,0
51.8619,-122.0823,301.1,1.5,1.2,2007-01-26,1948,Terra,MODIS,33,6.2,265.8,19.4,D,0
51.0978,-121.4041,329.9,1.9,1.3,2007-01-26,2134,Aqua,MODIS,87,6.2,269.9,87.7,D,0
54.8942,-119.5773,318.9,2.5,1.5,2007-01-26,2135,Aqua,MODIS,69,6.2,267,88.4,D,0
54.386,-118.2866,312.5,1.2,1.1,2007-01-27,1852,Terra,MODIS,27,6.2,269.4,17.5,D,0
51.5904,-122.7785,315,1.6,1.2,2007-01-27,1853,Terra,MODIS,57,6.2,271,36.4,D,0
59.1229,-119.9623,303.5,1,1,2007-01-27,2041,Aqua,MODIS,56,6.2,269.7,11.2,D,0
59.1253,-119.9453,313.1,1,1,2007-01-27,2041,Aqua,MODIS,73,6.2,269.3,17.7,D,0
54.8874,-115.1437,327.3,2.8,1.6,2007-01-28,0427,Terra,MODIS,100,6.2,265.3,140.6,N,0
54.8838,-115.1352,310.5,2.1,1.4,2007-01-28,0605,Terra,MODIS,48,6.2,265.2,42.7,N,0
54.8837,-115.1408,315.7,2.1,1.4,2007-01-28,0605,Terra,MODIS,88,6.2,265.6,56,N,0
54.6881,-115.1874,319.5,2.1,1.4,2007-01-28,0605,Terra,MODIS,98,6.2,268.2,66.9,N,0
54.6884,-115.1927,319.5,2.1,1.4,2007-01-28,0605,Terra,MODIS,98,6.2,267.9,66.9,N,0
54.8817,-115.1695,317.5,2.1,1.4,2007-01-28,0605,Terra,MODIS,94,6.2,265.5,59.9,N,0
56.516,-115.0988,302.9,1.6,1.2,2007-01-28,1934,Terra,MODIS,54,6.2,268.3,21.9,D,0
58.1166,-118.2692,324.9,1.2,1.1,2007-01-28,1934,Terra,MODIS,79,6.2,267.7,36,D,0
58.1201,-118.288,352.6,1.2,1.1,2007-01-28,1934,Terra,MODIS,0,6.2,269,91.8,D,0
54.5717,-114.7597,307.5,1.9,1.4,2007-01-28,1935,Terra,MODIS,62,6.2,269.6,33.4,D,0
54.565,-114.7318,320.7,1.9,1.4,2007-01-28,1935,Terra,MODIS,76,6.2,269.9,61.5,D,0
54.5488,-114.7646,303.6,2,1.4,2007-01-28,1945,Aqua,MODIS,35,6.2,270,28,D,0
54.9122,-116.0675,318.5,2.2,1.5,2007-01-28,1945,Aqua,MODIS,33,6.2,267.4,61.3,D,0
54.9145,-116.0619,324.8,2.2,1.5,2007-01-28,1945,Aqua,MODIS,79,6.2,267.3,90.3,D,0
54.5684,-114.7497,309.1,2,1.4,2007-01-28,1945,Aqua,MODIS,31,6.2,269.5,35.4,D,0
54.5673,-114.7446,309.4,2,1.4,2007-01-28,1945,Aqua,MODIS,65,6.2,269.5,39.4,D,0
58.1208,-118.2845,322.1,2.1,1.4,2007-01-28,1946,Aqua,MODIS,81,6.2,266,76.3,D,0
