latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
55.6941,-112.0198,302,1,1,2005-01-23,1839,Terra,MODIS,33,6.2,269.1,9.4,D,0
55.6963,-112.0358,343,1,1,2005-01-23,1839,Terra,MODIS,93,6.2,269.9,55.4,D,0
55.6359,-112.0675,322.4,1,1,2005-01-23,1839,Terra,MODIS,82,6.2,267.8,26,D,0
55.6711,-114.3817,302,1.4,1.2,2005-01-24,1922,Terra,MODIS,50,6.2,276.1,14.6,D,0
54.707,-119.8041,320,1,1,2005-01-24,1922,Terra,MODIS,75,6.2,273.9,23.3,D,0
52.011,-121.6361,315.3,1,1,2005-01-24,1923,Terra,MODIS,76,6.2,276.4,18.5,D,0
53.5805,-117.9237,315.5,1.5,1.2,2005-01-24,2107,Aqua,MODIS,48,6.2,273.4,30.4,D,0
53.5815,-117.9289,311.4,1.5,1.2,2005-01-24,2107,Aqua,MODIS,0,6.2,272.2,27.7,D,0
52.0023,-121.6438,364.1,1.1,1,2005-01-24,2107,Aqua,MODIS,100,6.2,281.9,111.1,D,0
52.0101,-121.6372,323.2,1.1,1,2005-01-24,2107,Aqua,MODIS,82,6.2,278.8,28.1,D,0
53.5833,-117.9059,304.1,1.5,1.2,2005-01-24,2107,Aqua,MODIS,51,6.2,274.3,19,D,0
52.0083,-121.6525,318.9,1.1,1,2005-01-24,2107,Aqua,MODIS,79,6.2,280.4,23.2,D,0
55.6647,-114.4012,309.8,2.3,1.5,2005-01-24,2108,Aqua,MODIS,69,6.2,276.7,45.8,D,0
54.1299,-104.9835,300.9,1.1,1,2005-01-25,0456,Terra,MODIS,35,6.2,269.3,11.7,N,0
54.1279,-105.0002,304.6,1.1,1,2005-01-25,0456,Terra,MODIS,61,6.2,269.2,14.1,N,0
53.9973,-117.9411,301.8,3.1,1.7,2005-01-25,2005,Terra,MODIS,46,6.2,269.8,50.7,D,0
53.9984,-117.9569,310,1.4,1.2,2005-01-25,2012,Aqua,MODIS,58,6.2,269.1,22.2,D,0
55.2737,-114.0396,304.8,1,1,2005-01-25,2013,Aqua,MODIS,52,6.2,266.8,12.6,D,0
54.0567,-117.5171,352.4,1,1,2005-01-26,1910,Terra,MODIS,97,6.2,270.2,74.9,D,0
53.2777,-117.5745,302.5,1,1,2005-01-26,1910,Terra,MODIS,50,6.2,269.7,9.8,D,0
54.0655,-117.5131,305.1,1,1,2005-01-26,1910,Terra,MODIS,58,6.2,268.2,11.6,D,0
54.0542,-117.502,300.4,1,1,2005-01-26,1910,Terra,MODIS,21,6.2,267,8.7,D,0
54.0591,-117.5322,300.2,1,1,2005-01-26,1910,Terra,MODIS,10,6.2,267.7,8.4,D,0
54.8419,-115.9306,301.3,1.4,1.2,2005-01-26,2055,Aqua,MODIS,46,6.2,274.5,14.7,D,0
53.9509,-117.6617,315.1,1.2,1.1,2005-01-26,2055,Aqua,MODIS,71,6.2,268.8,24.7,D,0
54.0579,-117.5106,317.4,1.2,1.1,2005-01-26,2055,Aqua,MODIS,77,6.2,269.3,26,D,0
54.056,-117.5289,330.6,1.2,1.1,2005-01-26,2055,Aqua,MODIS,82,6.2,270.2,44.6,D,0
55.1717,-115.2599,318.8,1.5,1.2,2005-01-26,2056,Aqua,MODIS,70,6.2,272.8,37.1,D,0
53.8475,-117.7401,307.6,1,1,2005-01-28,1858,Terra,MODIS,66,6.2,271.2,14.2,D,0
53.8495,-117.7556,307.7,1,1,2005-01-28,1858,Terra,MODIS,62,6.2,269.1,14.4,D,0
49.547,-114.4573,319.1,1.1,1.1,2005-01-28,1859,Terra,MODIS,79,6.2,271.3,26.6,D,0
49.5497,-114.4724,315.5,1.1,1.1,2005-01-28,1859,Terra,MODIS,76,6.2,272.9,22.8,D,0
54.0475,-117.5649,325.9,1,1,2005-01-28,2043,Aqua,MODIS,58,6.2,270.1,28.1,D,0
52.5404,-121.8378,309.5,1.1,1.1,2005-01-28,2043,Aqua,MODIS,69,6.2,272.5,16.8,D,0
52.3346,-121.5701,304,1.1,1,2005-01-28,2043,Aqua,MODIS,58,6.2,273.7,12.3,D,0
52.2428,-121.5534,329.2,1.1,1,2005-01-28,2043,Aqua,MODIS,86,6.2,270.9,37.9,D,0
52.2337,-121.5491,302.9,1.1,1,2005-01-28,2043,Aqua,MODIS,54,6.2,270.3,11.7,D,0
53.8472,-117.7481,309.7,1,1,2005-01-28,2043,Aqua,MODIS,65,6.2,272.1,15.1,D,0
53.9592,-117.6688,327.1,1,1,2005-01-28,2043,Aqua,MODIS,85,6.2,269.9,32.3,D,0
54.0495,-117.5495,367.7,1,1,2005-01-28,2043,Aqua,MODIS,94,6.2,273.4,116.7,D,0
54.0693,-117.5411,345,1,1,2005-01-28,2043,Aqua,MODIS,82,6.2,271.7,58.8,D,0
54.0713,-117.5257,302.1,1,1,2005-01-28,2043,Aqua,MODIS,50,6.2,268.5,10.3,D,0
54.0414,-117.611,334.8,1,1,2005-01-28,2043,Aqua,MODIS,84,6.2,270.7,42.5,D,0
54.0434,-117.5956,311.5,1,1,2005-01-28,2043,Aqua,MODIS,67,6.2,269,15.8,D,0
54.0649,-117.1028,349.6,1,1,2005-01-30,2031,Aqua,MODIS,96,6.2,271.3,67.6,D,0
54.0691,-117.1367,351.9,1,1,2005-01-30,2031,Aqua,MODIS,97,6.2,271.4,71.5,D,0
54.058,-117.1478,316.3,1,1,2005-01-30,2031,Aqua,MODIS,77,6.2,269.5,19.9,D,0
54.1718,-117.142,354.5,1,1,2005-01-30,2031,Aqua,MODIS,98,6.2,275.8,77.4,D,0
54.1741,-117.1269,369.8,1,1,2005-01-30,2031,Aqua,MODIS,100,6.2,275.6,121.1,D,0
54.0667,-117.1517,337.8,1,1,2005-01-30,2031,Aqua,MODIS,91,6.2,270.5,44.7,D,0
54.1654,-117.123,308.4,1,1,2005-01-30,2031,Aqua,MODIS,67,6.2,272.7,13.4,D,0
55.1689,-115.2644,315.5,1,1,2005-01-30,2031,Aqua,MODIS,76,6.2,272.9,18.6,D,0
55.171,-115.2488,316.6,1,1,2005-01-30,2031,Aqua,MODIS,77,6.2,272.7,19.6,D,0
54.0603,-117.1327,336.2,1,1,2005-01-30,2031,Aqua,MODIS,90,6.2,270.1,43,D,0
54.0626,-117.1177,335.6,1,1,2005-01-30,2031,Aqua,MODIS,90,6.2,271.3,41.1,D,0
55.2452,-115.7948,307.6,1,1,2005-01-30,2031,Aqua,MODIS,66,6.2,273.5,13.2,D,0
54.0244,-117.1275,329.6,1,1,2005-01-30,2031,Aqua,MODIS,86,6.2,269.9,34.5,D,0
55.2473,-115.7794,316.4,1,1,2005-01-30,2031,Aqua,MODIS,72,6.2,273.3,19.9,D,0
55.1716,-115.2601,326.4,1.5,1.2,2005-01-31,1928,Terra,MODIS,84,6.2,277.4,51.6,D,0
55.1763,-115.2817,306.9,1.5,1.2,2005-01-31,1928,Terra,MODIS,64,6.2,277.1,19.7,D,0
54.9361,-114.7941,328.5,1.6,1.2,2005-01-31,1928,Terra,MODIS,86,6.2,279.2,61.5,D,0
55.1613,-115.2668,310.3,1.5,1.2,2005-01-31,1928,Terra,MODIS,70,6.2,276.6,24.7,D,0
51.7257,-122.0751,315.1,1.1,1,2005-01-31,1929,Terra,MODIS,57,6.2,267.7,20.9,D,0
52.9324,-122.7887,313,1,1,2005-01-31,1929,Terra,MODIS,73,6.2,268.1,17.2,D,0
51.7231,-122.06,354.1,1.1,1,2005-01-31,1929,Terra,MODIS,0,6.2,267.9,85,D,0
55.1576,-115.3014,301.7,2.4,1.5,2005-01-31,1936,Aqua,MODIS,48,6.2,277.4,29.7,D,0
54.9326,-114.8098,323.8,2.3,1.5,2005-01-31,1936,Aqua,MODIS,83,6.2,278.5,88.3,D,0
54.929,-114.8144,313.8,2.3,1.5,2005-01-31,1936,Aqua,MODIS,58,6.2,278.8,50.3,D,0
55.1669,-115.2662,317.2,2.4,1.5,2005-01-31,1936,Aqua,MODIS,77,6.2,277.5,68.3,D,0
56.3447,-112.2679,302.4,1.6,1.3,2005-01-31,1936,Aqua,MODIS,34,6.2,274.9,19.8,D,0
51.7207,-122.0638,338.8,1.1,1.1,2005-01-31,2113,Aqua,MODIS,91,6.2,277.5,54.1,D,0
51.7248,-122.0534,311.7,1.1,1.1,2005-01-31,2113,Aqua,MODIS,72,6.2,276.1,18.5,D,0
51.7229,-122.0699,323,1.1,1.1,2005-01-31,2113,Aqua,MODIS,82,6.2,277.6,30.9,D,0
54.1874,-107.5793,326.1,1.1,1,2005-02-01,0502,Terra,MODIS,100,6.2,269.2,31.7,N,0
49.6548,-115.9823,311.6,1.2,1.1,2005-02-01,1834,Terra,MODIS,71,6.2,271,20.7,D,0
55.4137,-112.5067,315.3,1,1,2005-02-01,2019,Aqua,MODIS,76,6.2,273.6,18.8,D,0
49.9524,-119.6513,304.5,1.1,1,2005-02-02,1917,Terra,MODIS,59,6.2,269.5,11.7,D,0
55.0779,-120.9752,339.1,1.6,1.2,2005-02-07,2120,Aqua,MODIS,89,6.2,269.4,92.4,D,0
53.962,-115.5939,332.4,1.2,1.1,2005-02-08,1839,Terra,MODIS,76,6.2,270.2,48.3,D,0
54.0495,-116.9132,315.5,1.3,1.1,2005-02-08,1839,Terra,MODIS,66,6.2,268,29.4,D,0
55.0783,-120.9611,309.2,2,1.4,2005-02-08,1839,Terra,MODIS,68,6.2,270.4,38.2,D,0
53.96,-115.5762,308.7,1.2,1.1,2005-02-08,1839,Terra,MODIS,51,6.2,269.1,18,D,0
54.0499,-116.8957,305.7,4.6,2,2005-02-08,2017,Terra,MODIS,62,6.2,269.5,111.5,D,0
52.2524,-121.542,321.6,3.4,1.7,2005-02-08,2018,Terra,MODIS,61,6.2,267.4,148.8,D,0
54.0582,-116.9519,384.3,1.1,1,2005-02-08,2025,Aqua,MODIS,87,6.2,276.6,191.2,D,0
54.0094,-117.013,309.3,1.1,1,2005-02-08,2025,Aqua,MODIS,68,6.2,267.2,16.2,D,0
54.0608,-116.9364,317.6,1.1,1,2005-02-08,2025,Aqua,MODIS,65,6.2,270.1,21.2,D,0
53.8431,-117.0538,342.2,1.1,1,2005-02-08,2025,Aqua,MODIS,93,6.2,271.1,57.7,D,0
53.8863,-117.5779,305.1,1.1,1,2005-02-08,2025,Aqua,MODIS,61,6.2,270.9,12.7,D,0
57.6306,-122.9698,325.6,1.1,1,2005-02-09,1921,Terra,MODIS,81,6.2,271,30.1,D,0
57.6532,-122.998,304.8,1.1,1,2005-02-09,1921,Terra,MODIS,60,6.2,272.1,12.4,D,0
57.6509,-122.9797,307.5,1.1,1,2005-02-09,1921,Terra,MODIS,65,6.2,270.6,14.3,D,0
57.6419,-122.9839,330.1,1.1,1,2005-02-09,1921,Terra,MODIS,87,6.2,272.1,36.4,D,0
57.6328,-122.9881,350.1,1.1,1,2005-02-09,1921,Terra,MODIS,96,6.2,273.5,73,D,0
54.7234,-119.333,316.7,1,1,2005-02-09,1922,Terra,MODIS,77,6.2,273.3,20.5,D,0
54.7286,-119.3644,303.5,1,1,2005-02-09,1922,Terra,MODIS,44,6.2,273.2,10,D,0
55.104,-121.002,335.4,1,1,2005-02-09,1922,Terra,MODIS,79,6.2,274.5,38.6,D,0
55.0842,-120.9948,302.7,1,1,2005-02-09,1922,Terra,MODIS,34,6.2,272.7,8.4,D,0
55.0568,-115.2636,325.1,1.3,1.1,2005-02-09,1922,Terra,MODIS,78,6.2,272.2,43,D,0
54.7433,-119.5093,301.2,1,1,2005-02-09,1922,Terra,MODIS,45,6.2,273.3,9.8,D,0
55.0529,-115.2442,324.2,1.3,1.1,2005-02-09,1922,Terra,MODIS,77,6.2,271.5,41.3,D,0
53.7602,-122.7731,325.8,1,1,2005-02-09,1922,Terra,MODIS,84,6.2,271.4,29.8,D,0
55.0929,-120.9908,371.9,1,1,2005-02-09,1922,Terra,MODIS,100,6.2,277.6,127.6,D,0
55.0953,-121.006,324.1,1,1,2005-02-09,1922,Terra,MODIS,83,6.2,273.9,26.2,D,0
55.1017,-120.9868,328.3,1,1,2005-02-09,1922,Terra,MODIS,64,6.2,274.3,29.1,D,0
53.3484,-116.7628,303.4,1.7,1.3,2005-02-09,2107,Aqua,MODIS,56,6.2,273.7,21.9,D,0
55.0968,-121.0116,372.8,1.2,1.1,2005-02-09,2108,Aqua,MODIS,100,6.2,277.8,172.2,D,0
55.0871,-121.0084,320.6,1.2,1.1,2005-02-09,2108,Aqua,MODIS,80,6.2,274.5,30.7,D,0
53.7594,-122.7708,314.7,1.1,1,2005-02-09,2108,Aqua,MODIS,75,6.2,273.2,19.9,D,0
55.0889,-120.9902,328.4,1.2,1.1,2005-02-09,2108,Aqua,MODIS,86,6.2,274.2,41.8,D,0
55.0987,-120.9934,344.6,1.2,1.1,2005-02-09,2108,Aqua,MODIS,94,6.2,274.4,73.3,D,0
54.3387,-117.4112,301,1.6,1.3,2005-02-09,2108,Aqua,MODIS,44,6.2,273.8,18.4,D,0
57.6395,-122.9911,314.7,1.1,1.1,2005-02-09,2109,Aqua,MODIS,75,6.2,272.3,21.2,D,0
57.649,-122.9948,308.4,1.1,1.1,2005-02-09,2109,Aqua,MODIS,67,6.2,272.2,15.6,D,0
57.6301,-122.9875,332.4,1.1,1.1,2005-02-09,2109,Aqua,MODIS,88,6.2,273.2,43.5,D,0
56.764,-115.083,303.5,1.2,1.1,2005-02-10,0457,Terra,MODIS,56,6.2,265.8,15.2,N,0
55.0899,-121.0138,318.5,1.7,1.3,2005-02-10,2013,Aqua,MODIS,61,6.2,269.8,44.5,D,0
54.8346,-118.9065,310.4,1.4,1.2,2005-02-10,2013,Aqua,MODIS,70,6.2,273.5,22.7,D,0
54.849,-118.8921,308.4,1.4,1.2,2005-02-10,2013,Aqua,MODIS,51,6.2,273.5,19.5,D,0
53.2149,-124.4448,309.2,1.3,1.1,2005-02-11,0539,Terra,MODIS,65,6.2,269.4,22.1,N,0
51.1374,-120.1715,316.3,1,1,2005-02-11,1911,Terra,MODIS,56,6.2,273.1,17.3,D,0
50.2475,-120.8178,301.9,1,1,2005-02-11,1911,Terra,MODIS,49,6.2,271.4,10,D,0
51.1286,-120.1748,310.2,1,1,2005-02-11,1911,Terra,MODIS,24,6.2,274.2,12.4,D,0
50.2462,-120.8148,325,1,1,2005-02-11,2054,Aqua,MODIS,83,6.2,274.5,28.2,D,0
51.1278,-120.1622,338.5,1,1,2005-02-11,2055,Aqua,MODIS,91,6.2,278.2,43.1,D,0
57.0808,-122.3172,306.7,2.9,1.6,2005-02-12,0446,Terra,MODIS,69,6.2,268.1,61.6,N,0
57.0812,-122.3252,314.4,2.9,1.6,2005-02-12,0446,Terra,MODIS,89,6.2,267.7,89.3,N,0
57.0932,-122.3194,313.5,1.7,1.3,2005-02-12,0623,Terra,MODIS,87,6.2,266.8,39.1,N,0
54.7409,-119.5036,319.2,1.9,1.3,2005-02-12,1952,Terra,MODIS,79,6.2,276.9,50.7,D,0
54.7394,-119.4424,303.8,1.9,1.3,2005-02-12,1952,Terra,MODIS,32,6.2,276.5,21,D,0
54.7345,-119.4769,303.1,1.9,1.3,2005-02-12,1952,Terra,MODIS,41,6.2,276.2,21,D,0
54.7458,-119.4695,307.8,1.9,1.3,2005-02-12,1952,Terra,MODIS,55,6.2,275.6,27.4,D,0
52.986,-122.74,312.1,1.5,1.2,2005-02-12,1953,Terra,MODIS,72,6.2,275.9,27.2,D,0
52.9869,-122.7341,307.2,1.5,1.2,2005-02-12,1953,Terra,MODIS,65,6.2,276,22.9,D,0
53.0061,-123.6712,367.2,1.4,1.2,2005-02-12,1953,Terra,MODIS,100,6.2,275.8,186.3,D,0
52.9917,-122.7558,301.3,1.5,1.2,2005-02-12,1953,Terra,MODIS,46,6.2,275.7,16.3,D,0
52.7072,-122.3408,317.5,1.6,1.3,2005-02-12,1953,Terra,MODIS,62,6.2,273,37.6,D,0
52.712,-122.3628,326.9,1.6,1.3,2005-02-12,1953,Terra,MODIS,83,6.2,274.3,57.4,D,0
53.0031,-123.6629,315.1,3.6,1.8,2005-02-12,2000,Aqua,MODIS,71,6.2,274.1,114.4,D,0
54.7347,-119.5112,313.6,2,1.4,2005-02-12,2000,Aqua,MODIS,74,6.2,277.1,45,D,0
54.7422,-119.4808,304.2,2,1.4,2005-02-12,2000,Aqua,MODIS,58,6.2,275.8,26.6,D,0
53.0093,-123.6616,308.2,3.6,1.8,2005-02-12,2000,Aqua,MODIS,30,6.2,274.5,71.3,D,0
52.996,-123.7066,319.8,3.6,1.8,2005-02-12,2000,Aqua,MODIS,80,6.2,273.9,133,D,0
52.9893,-123.7088,312,3.6,1.8,2005-02-12,2000,Aqua,MODIS,72,6.2,273.4,100.5,D,0
54.7306,-119.4728,304,2,1.4,2005-02-12,2000,Aqua,MODIS,41,6.2,276.6,24.6,D,0
55.1117,-116.5491,301.1,4.1,1.9,2005-02-12,2139,Aqua,MODIS,44,6.2,280,54.2,D,0
55.6581,-114.5557,320.3,1,1,2005-02-13,0527,Terra,MODIS,51,6.2,271.1,23.1,N,0
55.0389,-115.2381,320.1,1,1,2005-02-13,1857,Terra,MODIS,80,6.2,267.2,23.9,D,0
52.7138,-122.6099,300.7,1.4,1.2,2005-02-13,1858,Terra,MODIS,40,6.2,270.1,15,D,0
52.9867,-123.6607,325.5,4.1,1.9,2005-02-13,2036,Terra,MODIS,59,6.2,267.9,219.2,D,0
52.9896,-123.6516,330.3,4.1,1.9,2005-02-13,2036,Terra,MODIS,55,6.2,268.1,276.3,D,0
49.5407,-115.8536,339.1,1,1,2005-02-13,2042,Aqua,MODIS,89,6.2,274.2,48.4,D,0
53.6588,-122.6339,325.9,1.1,1.1,2005-02-13,2043,Aqua,MODIS,79,6.2,270.9,34.5,D,0
52.7064,-122.6144,331.3,1.2,1.1,2005-02-13,2043,Aqua,MODIS,76,6.2,270.5,45.1,D,0
55.2017,-115.7414,310.1,1.1,1.1,2005-02-13,2043,Aqua,MODIS,70,6.2,269.2,18,D,0
55.2037,-115.7239,315.3,1.1,1.1,2005-02-13,2043,Aqua,MODIS,66,6.2,268.3,22.6,D,0
52.9936,-123.6748,397.4,1.2,1.1,2005-02-13,2043,Aqua,MODIS,94,6.2,274.7,335.4,D,0
52.9903,-123.6919,344.7,1.2,1.1,2005-02-13,2043,Aqua,MODIS,94,6.2,271.7,78.9,D,0
57.0437,-122.3352,324.5,1,1,2005-02-13,2044,Aqua,MODIS,0,6.2,266.5,29.7,D,0
57.0653,-122.4925,323.9,1.7,1.3,2005-02-14,2127,Aqua,MODIS,73,6.2,267.3,58.8,D,0
57.0693,-122.4881,317.4,1.7,1.3,2005-02-14,2127,Aqua,MODIS,26,6.2,267,40.3,D,0
53.2702,-115.9143,305,1.1,1,2005-02-15,1845,Terra,MODIS,53,6.2,266.3,12.7,D,0
53.4023,-117.7744,320.1,1.2,1.1,2005-02-15,1845,Terra,MODIS,80,6.2,267.5,32.5,D,0
54.4969,-115.6232,368.3,1.1,1,2005-02-15,1845,Terra,MODIS,98,6.2,268,0,D,0
51.0978,-120.9283,345.6,1.5,1.2,2005-02-15,1846,Terra,MODIS,0,6.2,266.5,111.1,D,0
51.0984,-120.9421,304.6,1.4,1.2,2005-02-15,2030,Aqua,MODIS,56,6.2,267,19.4,D,0
53.4015,-117.7785,301.4,1,1,2005-02-15,2030,Aqua,MODIS,47,6.2,268,10.8,D,0
51.1022,-120.9232,315.4,1.4,1.2,2005-02-15,2030,Aqua,MODIS,71,6.2,267.6,32.1,D,0
55.5902,-119.5158,306,1.1,1,2005-02-15,2031,Aqua,MODIS,48,6.2,268.4,12.6,D,0
55.5813,-119.511,305.1,1.1,1,2005-02-15,2031,Aqua,MODIS,53,6.2,267.9,12.1,D,0
52.2686,-115.6031,311.5,1.8,1.3,2005-02-16,1928,Terra,MODIS,71,6.2,268.4,38.4,D,0
55.2975,-120.2543,304.4,1.1,1,2005-02-16,1928,Terra,MODIS,59,6.2,271.6,12.3,D,0
51.1249,-120.1721,326.6,1.2,1.1,2005-02-16,1929,Terra,MODIS,84,6.2,273.1,40.6,D,0
51.1282,-120.1896,345.7,1.2,1.1,2005-02-16,1929,Terra,MODIS,94,6.2,272.7,79.8,D,0
50.133,-119.8406,321.9,1.3,1.1,2005-02-16,1929,Terra,MODIS,61,6.2,267.4,39.3,D,0
53.1947,-122.9079,313.1,1,1,2005-02-16,1929,Terra,MODIS,64,6.2,266.6,18.1,D,0
50.134,-114.4849,310.9,2.4,1.5,2005-02-16,2112,Aqua,MODIS,71,6.2,269.3,55.6,D,0
51.1313,-120.1853,306.4,1.3,1.1,2005-02-16,2113,Aqua,MODIS,63,6.2,272.1,16.5,D,0
50.1317,-119.8519,337.7,1.3,1.1,2005-02-16,2113,Aqua,MODIS,0,6.2,270.4,68.2,D,0
53.2116,-121.8932,308.6,1.2,1.1,2005-02-16,2113,Aqua,MODIS,64,6.2,270.7,17.4,D,0
51.9288,-122.9768,316.7,1.1,1,2005-02-16,2113,Aqua,MODIS,77,6.2,269.3,23,D,0
51.1212,-120.1822,326.4,1.3,1.1,2005-02-16,2113,Aqua,MODIS,84,6.2,274.6,42.3,D,0
51.1194,-120.2006,302.2,1.3,1.1,2005-02-16,2113,Aqua,MODIS,29,6.2,272.6,12,D,0
55.0849,-120.8991,321.4,1.4,1.2,2005-02-16,2114,Aqua,MODIS,81,6.2,273,39.3,D,0
55.083,-120.9202,328.4,1.4,1.2,2005-02-16,2114,Aqua,MODIS,86,6.2,274.3,51.7,D,0
57.1092,-122.3777,325.9,2.9,1.6,2005-02-17,1832,Terra,MODIS,60,6.2,266.5,136.1,D,0
57.1077,-122.3833,328.8,2.9,1.6,2005-02-17,1832,Terra,MODIS,62,6.2,266.9,154.9,D,0
57.1106,-122.4266,313.9,2.9,1.6,2005-02-17,1832,Terra,MODIS,45,6.2,265.4,84,D,0
51.1558,-120.1588,303.6,2,1.4,2005-02-17,1834,Terra,MODIS,53,6.2,268.7,27.2,D,0
50.1419,-114.465,308.7,1.1,1,2005-02-17,1834,Terra,MODIS,56,6.2,266.8,15.2,D,0
50.153,-114.4771,321.2,1.1,1,2005-02-17,1834,Terra,MODIS,0,6.2,268.1,27.9,D,0
57.095,-122.3837,326.8,1.8,1.3,2005-02-17,2010,Terra,MODIS,85,6.2,268.8,73.9,D,0
57.1017,-122.4116,336.6,1.8,1.3,2005-02-17,2010,Terra,MODIS,90,6.2,270,105.1,D,0
55.0907,-120.9013,301.4,2.5,1.5,2005-02-17,2011,Terra,MODIS,47,6.2,271.1,36.6,D,0
50.1402,-114.4688,328.5,1.1,1.1,2005-02-17,2017,Aqua,MODIS,86,6.2,269.5,38.1,D,0
50.679,-111.9615,302.7,1,1,2005-02-17,2017,Aqua,MODIS,50,6.2,275.7,8.9,D,0
50.5501,-114.5568,300.4,1.1,1.1,2005-02-17,2017,Aqua,MODIS,36,6.2,268,10.6,D,0
50.1494,-114.4726,330.9,1.1,1.1,2005-02-17,2017,Aqua,MODIS,82,6.2,269.9,41.8,D,0
51.1462,-120.1664,304.9,1.8,1.3,2005-02-17,2018,Aqua,MODIS,60,6.2,269.9,25.1,D,0
52.0167,-115.3168,322.2,1.1,1.1,2005-02-17,2018,Aqua,MODIS,71,6.2,267.9,30.2,D,0
52.6074,-115.3962,308.8,1.1,1,2005-02-17,2018,Aqua,MODIS,68,6.2,270.8,15.3,D,0
52.601,-115.3763,309.3,1.1,1,2005-02-17,2018,Aqua,MODIS,67,6.2,270.2,15.4,D,0
51.1408,-120.1903,307.2,1.8,1.3,2005-02-17,2018,Aqua,MODIS,65,6.2,270.7,28.7,D,0
55.0815,-120.916,314,1.5,1.2,2005-02-17,2019,Aqua,MODIS,74,6.2,271.7,31.5,D,0
57.102,-122.4063,355.8,1.5,1.2,2005-02-17,2019,Aqua,MODIS,98,6.2,271.6,143.2,D,0
49.5711,-114.4402,327.7,1.7,1.3,2005-02-18,1917,Terra,MODIS,80,6.2,267.8,67.6,D,0
49.5637,-114.4503,320.3,1.7,1.3,2005-02-18,1917,Terra,MODIS,76,6.2,267,51.7,D,0
49.5747,-114.4445,304.6,1.7,1.3,2005-02-18,1917,Terra,MODIS,37,6.2,267.8,22.9,D,0
49.5693,-114.4678,308.8,1.6,1.3,2005-02-18,2100,Aqua,MODIS,35,6.2,274,25.7,D,0
51.1074,-120.1839,342.7,1.1,1,2005-02-18,2101,Aqua,MODIS,93,6.2,276.8,55.4,D,0
51.1055,-120.1992,324.3,1.1,1,2005-02-18,2101,Aqua,MODIS,83,6.2,274.4,27.3,D,0
52.9316,-122.706,301.5,1.8,1.3,2005-02-19,1959,Terra,MODIS,47,6.2,270.7,23.3,D,0
53.6334,-122.9167,301.2,1.7,1.3,2005-02-19,1959,Terra,MODIS,45,6.2,269.7,21.4,D,0
52.2454,-121.621,319.1,1.1,1.1,2005-02-20,1904,Terra,MODIS,79,6.2,266.2,27.2,D,0
52.6689,-122.7655,310.3,1.2,1.1,2005-02-20,1904,Terra,MODIS,61,6.2,267.5,21.5,D,0
48.9005,-123.5684,300.3,1.2,1.1,2005-02-20,1905,Terra,MODIS,0,6.2,279.6,9.5,D,0
53.4344,-123.4674,324,1.1,1,2005-02-20,2049,Aqua,MODIS,78,6.2,267.9,29.8,D,0
52.2472,-121.618,306.2,1,1,2005-02-20,2049,Aqua,MODIS,63,6.2,270.5,13.2,D,0
52.2448,-121.6327,317.7,1,1,2005-02-20,2049,Aqua,MODIS,78,6.2,270.7,22.4,D,0
