latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
56.625,-121.8762,350.6,1.2,1.1,2008-01-17,2110,Aqua,MODIS,91,6.2,271.5,88.8,D,0
55.3633,-121.7566,306.7,1.2,1.1,2008-01-17,2110,Aqua,MODIS,60,6.2,266.8,16.3,D,0
54.8291,-119.8204,310,1.3,1.1,2008-01-17,2110,Aqua,MODIS,0,6.2,267.2,21.3,D,0
54.8392,-119.8238,356.8,1.3,1.1,2008-01-17,2110,Aqua,MODIS,0,6.2,269.2,120.8,D,0
56.6271,-121.8567,326.7,1.2,1.1,2008-01-17,2110,Aqua,MODIS,64,6.2,267.3,37.8,D,0
55.0403,-120.9516,329.5,1.2,1.1,2008-01-17,2110,Aqua,MODIS,0,6.2,267.7,44,D,0
50.5302,-120.528,336.7,1.1,1,2008-01-19,0540,Terra,MODIS,100,6.2,266.9,50.2,N,0
54.6442,-119.2258,341.8,1.1,1.1,2008-01-21,1858,Terra,MODIS,80,6.2,268.9,62.3,D,0
54.0939,-116.8537,311.3,1.1,1,2008-01-21,2045,Aqua,MODIS,0,6.2,266,17.2,D,0
58.0008,-120.6455,323.4,1,1,2008-01-21,2046,Aqua,MODIS,0,6.2,265.3,27.9,D,0
57.8012,-122.0609,309,1,1,2008-01-21,2046,Aqua,MODIS,0,6.2,267.7,14.7,D,0
53.5479,-118.0452,318,3.8,1.8,2008-01-22,1803,Terra,MODIS,0,6.2,265.4,155.8,D,0
53.5582,-118.0452,317.2,1.7,1.3,2008-01-22,1941,Terra,MODIS,0,6.2,265.1,48.8,D,0
53.5456,-118.0434,325.8,2.6,1.6,2008-01-22,1950,Aqua,MODIS,0,6.2,265.9,125.2,D,0
53.5497,-118.05,323.4,2.6,1.6,2008-01-22,1950,Aqua,MODIS,0,6.2,265.7,113.9,D,0
54.7395,-115.3399,339.1,1.1,1,2008-01-23,1846,Terra,MODIS,84,6.2,270.3,52.7,D,0
54.6477,-119.2165,307.6,1.4,1.2,2008-01-23,1846,Terra,MODIS,50,6.2,268.8,23,D,0
53.6412,-117.5965,324.3,1.2,1.1,2008-01-23,1846,Terra,MODIS,83,6.2,270.1,36.8,D,0
53.6393,-117.5785,382.8,1.2,1.1,2008-01-23,1846,Terra,MODIS,100,6.2,275.6,225,D,0
54.451,-118.9505,326.3,1.4,1.2,2008-01-23,1846,Terra,MODIS,84,6.2,272,46.6,D,0
54.4458,-118.9456,344.4,1.4,1.2,2008-01-23,1846,Terra,MODIS,94,6.2,272.2,91.2,D,0
54.4478,-118.967,314.7,1.4,1.2,2008-01-23,1846,Terra,MODIS,75,6.2,270.3,29.7,D,0
54.6537,-119.2322,311.5,1.4,1.2,2008-01-23,1846,Terra,MODIS,62,6.2,269.2,25.2,D,0
54.7415,-115.3562,331.9,1.1,1,2008-01-23,1846,Terra,MODIS,80,6.2,269.6,40.9,D,0
54.6497,-119.2389,309.2,1.4,1.2,2008-01-23,1846,Terra,MODIS,59,6.2,269.7,25,D,0
51.9556,-114.9196,361.5,1,1,2008-01-23,1847,Terra,MODIS,0,6.2,272.1,98,D,0
51.9576,-114.9341,339.3,1,1,2008-01-23,1847,Terra,MODIS,0,6.2,268.8,49.4,D,0
52.5797,-116.1418,361.3,1.1,1,2008-01-23,1847,Terra,MODIS,0,6.2,271.6,106.3,D,0
52.5851,-116.1333,361.2,1.1,1,2008-01-23,1847,Terra,MODIS,0,6.2,272.9,106.3,D,0
57.9471,-120.4882,313.1,2.6,1.6,2008-01-23,2023,Terra,MODIS,73,6.2,269.9,71.9,D,0
57.956,-120.4863,312.5,2.6,1.6,2008-01-23,2023,Terra,MODIS,73,6.2,270.1,70.7,D,0
54.6801,-119.8071,316.7,3.8,1.8,2008-01-23,2024,Terra,MODIS,58,6.2,268.9,133.7,D,0
54.4499,-118.9609,313.3,4.2,1.9,2008-01-23,2024,Terra,MODIS,57,6.2,273.5,130.9,D,0
54.6855,-119.7955,323.4,3.8,1.8,2008-01-23,2024,Terra,MODIS,72,6.2,269.8,186.1,D,0
54.4519,-118.9513,312.9,4.2,1.9,2008-01-23,2024,Terra,MODIS,56,6.2,273.6,134.9,D,0
54.7016,-119.8463,320.2,3.8,1.8,2008-01-23,2024,Terra,MODIS,68,6.2,269.2,162.1,D,0
52.5806,-116.144,325.5,1,1,2008-01-23,2032,Aqua,MODIS,73,6.2,269.3,29.3,D,0
53.638,-117.5747,341.2,1,1,2008-01-23,2033,Aqua,MODIS,92,6.2,272.5,53.1,D,0
56.0891,-114.1069,308.4,1.1,1,2008-01-23,2033,Aqua,MODIS,67,6.2,266.4,15.8,D,0
54.4431,-118.965,326.4,1.1,1,2008-01-23,2033,Aqua,MODIS,80,6.2,273.1,31.9,D,0
54.4458,-118.9492,350.4,1.1,1,2008-01-23,2033,Aqua,MODIS,91,6.2,274,74.4,D,0
54.4342,-118.9603,313.1,1.1,1,2008-01-23,2033,Aqua,MODIS,69,6.2,271.3,19,D,0
54.692,-119.8224,375.9,1.1,1,2008-01-23,2033,Aqua,MODIS,100,6.2,274.7,162.2,D,0
54.6981,-119.8439,302.7,1.1,1,2008-01-23,2033,Aqua,MODIS,53,6.2,268.1,11.2,D,0
56.3,-111.5167,317.6,1.3,1.1,2008-01-23,2033,Aqua,MODIS,78,6.2,267.2,30.7,D,0
56.302,-111.4963,332,1.3,1.1,2008-01-23,2033,Aqua,MODIS,88,6.2,268,53.8,D,0
56.29,-111.5137,328.3,1.3,1.1,2008-01-23,2033,Aqua,MODIS,86,6.2,268.2,45.5,D,0
56.292,-111.4932,329.4,1.3,1.1,2008-01-23,2033,Aqua,MODIS,86,6.2,268.1,47.4,D,0
54.6529,-119.2403,305.7,1.1,1,2008-01-23,2033,Aqua,MODIS,62,6.2,270.5,13.3,D,0
54.6556,-119.2244,325.2,1.1,1,2008-01-23,2033,Aqua,MODIS,84,6.2,270.2,31.6,D,0
54.644,-119.2354,350.8,1.1,1,2008-01-23,2033,Aqua,MODIS,73,6.2,273.8,76.2,D,0
54.6467,-119.2194,366.2,1.1,1,2008-01-23,2033,Aqua,MODIS,87,6.2,274,120.7,D,0
53.6356,-117.5897,369.4,1,1,2008-01-23,2033,Aqua,MODIS,100,6.2,276.6,124.9,D,0
53.6708,-117.6061,310.5,1,1,2008-01-23,2033,Aqua,MODIS,70,6.2,270.3,16.2,D,0
54.7369,-115.3321,301.1,1,1,2008-01-23,2033,Aqua,MODIS,34,6.2,269.4,8.9,D,0
53.0659,-116.2705,352.8,1,1,2008-01-23,2033,Aqua,MODIS,92,6.2,271.4,74.4,D,0
53.0681,-116.2559,308.8,1,1,2008-01-23,2033,Aqua,MODIS,68,6.2,268.4,14,D,0
54.7436,-115.3511,363.9,1,1,2008-01-23,2033,Aqua,MODIS,87,6.2,273.6,102.4,D,0
53.0769,-116.1975,371.6,1,1,2008-01-23,2033,Aqua,MODIS,75,6.2,274.3,127.6,D,0
54.7457,-115.3357,326.2,1,1,2008-01-23,2033,Aqua,MODIS,53,6.2,270.6,27.9,D,0
54.7347,-115.3475,320.9,1,1,2008-01-23,2033,Aqua,MODIS,76,6.2,270.1,24,D,0
53.0791,-116.1829,359.6,1,1,2008-01-23,2033,Aqua,MODIS,86,6.2,271.8,90.7,D,0
57.9475,-120.5039,326.4,1,1,2008-01-23,2034,Aqua,MODIS,84,6.2,271,31.5,D,0
57.9563,-120.5092,325,1,1,2008-01-23,2034,Aqua,MODIS,83,6.2,270.1,29.8,D,0
57.9591,-120.4924,306.5,1,1,2008-01-23,2034,Aqua,MODIS,64,6.2,269.2,13,D,0
57.9503,-120.4871,313.1,1,1,2008-01-23,2034,Aqua,MODIS,73,6.2,269.3,17.9,D,0
51.9497,-114.8994,377.7,1.2,1.1,2008-01-25,1834,Terra,MODIS,100,6.2,270.2,0,D,0
51.9344,-114.9051,314.7,1.1,1,2008-01-25,2020,Aqua,MODIS,48,6.2,266.5,19.7,D,0
52.179,-115.3404,322.5,1,1,2008-02-06,0527,Terra,MODIS,100,6.2,268.2,26.1,N,0
50.2531,-120.2426,301.3,1,1,2008-02-11,0546,Terra,MODIS,39,6.2,267.3,10.7,N,0
54.4311,-119.7131,310,2.2,1.4,2008-02-12,2000,Terra,MODIS,0,6.2,265.2,45.7,D,0
52.0868,-115.5396,317.5,1.4,1.2,2008-02-12,2008,Aqua,MODIS,64,6.2,269.1,35.4,D,0
51.5999,-122.8406,327.9,2.3,1.5,2008-02-12,2146,Aqua,MODIS,70,6.2,270.9,104.4,D,0
51.6019,-122.8056,343.5,2.3,1.5,2008-02-12,2146,Aqua,MODIS,87,6.2,273.7,183.5,D,0
51.5988,-122.814,344.2,2.3,1.5,2008-02-12,2146,Aqua,MODIS,92,6.2,274.6,188.2,D,0
53.8826,-123.4059,313.9,1.1,1,2008-02-13,2052,Aqua,MODIS,0,6.2,272.4,19.5,D,0
53.2472,-116.8089,305,1,1,2008-02-15,1853,Terra,MODIS,46,6.2,276.3,10.3,D,0
51.9512,-115.0401,321.5,1,1,2008-02-15,1853,Terra,MODIS,0,6.2,276.1,23.8,D,0
51.9517,-115.0398,343.9,1,1,2008-02-15,2039,Aqua,MODIS,70,6.2,278.7,56.6,D,0
54.4341,-119.7111,311,1,1,2008-02-15,2039,Aqua,MODIS,43,6.2,268.6,15.9,D,0
54.158,-116.5502,326.9,1,1,2008-02-15,2039,Aqua,MODIS,70,6.2,277,30,D,0
51.8583,-115.1844,326.7,1,1,2008-02-15,2039,Aqua,MODIS,80,6.2,277.8,28.9,D,0
54.16,-116.535,319.9,1,1,2008-02-15,2039,Aqua,MODIS,75,6.2,276.4,22.2,D,0
51.8672,-115.1875,314,1,1,2008-02-15,2039,Aqua,MODIS,60,6.2,277.3,16.6,D,0
53.7528,-117.3175,320.1,1,1,2008-02-15,2039,Aqua,MODIS,60,6.2,276.1,22.7,D,0
54.5887,-119.2869,301.5,1.4,1.2,2008-02-16,0605,Terra,MODIS,42,6.2,268.9,16.3,N,0
54.5906,-119.2661,320,1.4,1.2,2008-02-16,0605,Terra,MODIS,99,6.2,268.6,38.2,N,0
56.029,-122.1551,307.9,1,1,2008-02-16,1935,Terra,MODIS,0,6.2,270.1,14.4,D,0
52.9706,-123.6967,314.7,1,1,2008-02-16,1936,Terra,MODIS,71,6.2,268.1,19.8,D,0
50.6019,-120.9089,315.5,1.4,1.2,2008-02-16,2121,Aqua,MODIS,76,6.2,270.8,31,D,0
52.9658,-123.7188,309,1.2,1.1,2008-02-16,2122,Aqua,MODIS,64,6.2,270.5,17.8,D,0
52.9678,-123.7012,338.2,1.2,1.1,2008-02-16,2122,Aqua,MODIS,69,6.2,271.3,58.7,D,0
54.1207,-118.7376,324.7,1.6,1.2,2008-02-17,1840,Terra,MODIS,78,6.2,272.5,53,D,0
54.1228,-118.7621,316.8,1.6,1.2,2008-02-17,1840,Terra,MODIS,67,6.2,272.5,38.3,D,0
56.8252,-122.3245,314.3,1,1,2008-02-18,1922,Terra,MODIS,75,6.2,272.6,18,D,0
55.2244,-121.2942,314.1,1,1,2008-02-18,1923,Terra,MODIS,70,6.2,275.3,17.2,D,0
54.4722,-118.6864,336.4,1.1,1,2008-02-18,1923,Terra,MODIS,46,6.2,278.6,43.2,D,0
54.4693,-118.6703,320.2,1.1,1,2008-02-18,1923,Terra,MODIS,30,6.2,278.2,22,D,0
54.4665,-118.654,314.2,1.1,1,2008-02-18,1923,Terra,MODIS,49,6.2,277.4,18.3,D,0
52.8541,-116.0294,302.3,1.4,1.2,2008-02-18,1923,Terra,MODIS,52,6.2,276.3,15,D,0
54.466,-118.7071,318.9,1.1,1,2008-02-18,1923,Terra,MODIS,79,6.2,277.7,21.9,D,0
54.742,-119.2131,317.8,1.1,1,2008-02-18,1923,Terra,MODIS,78,6.2,277.9,21.4,D,0
55.4826,-120.5909,367.7,1,1,2008-02-18,1923,Terra,MODIS,75,6.2,274,114.4,D,0
54.475,-118.7024,331.5,1.1,1,2008-02-18,1923,Terra,MODIS,58,6.2,278.2,35.5,D,0
54.451,-118.7225,311,4,1.9,2008-02-18,1932,Aqua,MODIS,70,6.2,280.5,94.4,D,0
54.468,-118.6688,305.7,4,1.9,2008-02-18,1932,Aqua,MODIS,50,6.2,279.4,66.9,D,0
54.4718,-118.6806,303.3,4,1.9,2008-02-18,1932,Aqua,MODIS,55,6.2,279.5,59.6,D,0
54.4569,-118.6673,304.2,4,1.9,2008-02-18,1932,Aqua,MODIS,55,6.2,279.9,62,D,0
54.4546,-118.7344,304.4,4,1.9,2008-02-18,1932,Aqua,MODIS,59,6.2,280.6,64.8,D,0
54.4563,-118.6835,311.8,1.5,1.2,2008-02-18,2110,Aqua,MODIS,43,6.2,279.4,21.1,D,0
54.4757,-118.7112,343,1.4,1.2,2008-02-18,2110,Aqua,MODIS,93,6.2,281.2,84.9,D,0
54.465,-118.7088,320.1,1.4,1.2,2008-02-18,2110,Aqua,MODIS,80,6.2,279.7,33.9,D,0
54.4776,-118.6892,327.2,1.5,1.2,2008-02-18,2110,Aqua,MODIS,64,6.2,279.3,44.8,D,0
55.4828,-120.5881,354.5,1.3,1.1,2008-02-18,2110,Aqua,MODIS,98,6.2,276.7,108.5,D,0
55.4808,-120.6079,328.9,1.3,1.1,2008-02-18,2110,Aqua,MODIS,86,6.2,276.4,44.6,D,0
53.8206,-117.8498,356.6,1.9,1.4,2008-02-19,1828,Terra,MODIS,93,6.2,277.9,215.3,D,0
53.8174,-117.8576,334.4,1.9,1.4,2008-02-19,1828,Terra,MODIS,84,6.2,276.2,103.2,D,0
53.8154,-117.8282,359.6,1.9,1.4,2008-02-19,1828,Terra,MODIS,94,6.2,277.4,234.7,D,0
53.2609,-116.908,312.3,1.7,1.3,2008-02-19,1828,Terra,MODIS,72,6.2,276.1,35,D,0
55.0326,-120.9945,307.6,2.8,1.6,2008-02-19,1828,Terra,MODIS,66,6.2,273.6,54.9,D,0
55.4825,-120.5839,332.7,2.1,1.4,2008-02-19,2005,Terra,MODIS,88,6.2,277.5,110.8,D,0
55.4746,-120.5529,315.5,2.1,1.4,2008-02-19,2005,Terra,MODIS,76,6.2,277.7,54.3,D,0
55.036,-121.0015,309.7,2.1,1.4,2008-02-19,2006,Terra,MODIS,30,6.2,277.5,34.9,D,0
55.0162,-120.9746,302.8,2.1,1.4,2008-02-19,2006,Terra,MODIS,48,6.2,275.2,24.9,D,0
53.8229,-117.8389,334.1,3.2,1.7,2008-02-19,2006,Terra,MODIS,84,6.2,279.4,201.8,D,0
55.0237,-121.0039,343.3,2.1,1.4,2008-02-19,2006,Terra,MODIS,88,6.2,276.5,158.5,D,0
55.0243,-121.0103,333.6,2.1,1.4,2008-02-19,2006,Terra,MODIS,84,6.2,276.7,109.1,D,0
55.0355,-120.9953,311.7,2.1,1.4,2008-02-19,2006,Terra,MODIS,72,6.2,277.4,43.5,D,0
53.8094,-117.8509,322.3,3.2,1.7,2008-02-19,2006,Terra,MODIS,82,6.2,279.9,128.7,D,0
55.0218,-121.0027,343.1,1.7,1.3,2008-02-19,2015,Aqua,MODIS,93,6.2,278.6,115.1,D,0
55.0253,-121.0009,356.3,1.7,1.3,2008-02-19,2015,Aqua,MODIS,93,6.2,278.8,177.4,D,0
55.0196,-121.026,303.9,1.7,1.3,2008-02-19,2015,Aqua,MODIS,54,6.2,276.8,21.3,D,0
53.2563,-116.9114,310.7,1.3,1.1,2008-02-19,2015,Aqua,MODIS,70,6.2,278.7,20.5,D,0
54.1226,-116.487,318.6,1.2,1.1,2008-02-19,2015,Aqua,MODIS,47,6.2,268.7,25.1,D,0
54.1192,-116.5049,359.3,1.2,1.1,2008-02-19,2015,Aqua,MODIS,94,6.2,271.3,117.1,D,0
55.4725,-120.5776,303.9,1.6,1.2,2008-02-19,2015,Aqua,MODIS,57,6.2,277.4,18.1,D,0
55.4881,-120.5615,303.7,1.6,1.2,2008-02-19,2015,Aqua,MODIS,57,6.2,277.1,17.6,D,0
55.4831,-120.5842,344.2,1.6,1.2,2008-02-19,2015,Aqua,MODIS,94,6.2,278.4,107.7,D,0
53.8161,-117.8222,314.1,1.4,1.2,2008-02-19,2015,Aqua,MODIS,65,6.2,276.3,26.2,D,0
53.8079,-117.8621,327.6,1.4,1.2,2008-02-19,2015,Aqua,MODIS,85,6.2,280,46.8,D,0
55.0189,-121.0127,311.3,3.6,1.8,2008-02-19,2153,Aqua,MODIS,67,6.2,279.3,83.8,D,0
55.0287,-121.0219,309.4,3.6,1.8,2008-02-19,2153,Aqua,MODIS,68,6.2,279.9,80,D,0
55.4759,-120.6083,321.4,3.7,1.8,2008-02-19,2154,Aqua,MODIS,81,6.2,279.3,155.1,D,0
55.4868,-120.6051,302.8,3.7,1.8,2008-02-19,2154,Aqua,MODIS,35,6.2,277.8,51.1,D,0
55.4765,-120.5489,307,3.8,1.8,2008-02-19,2154,Aqua,MODIS,65,6.2,276.4,76.9,D,0
55.4705,-120.6021,315.7,3.7,1.8,2008-02-19,2154,Aqua,MODIS,76,6.2,279.5,115.2,D,0
53.8188,-117.8464,304.9,1,1,2008-02-20,0540,Terra,MODIS,62,6.2,266.7,12.6,N,0
56.2333,-121.6942,314.2,1,1,2008-02-20,0541,Terra,MODIS,89,6.2,266.4,19.2,N,0
54.7535,-119.2145,302.1,1,1,2008-02-20,0541,Terra,MODIS,47,6.2,268.9,10.3,N,0
56.2308,-121.71,335.4,1,1,2008-02-20,0541,Terra,MODIS,100,6.2,266.9,43.6,N,0
55.4841,-120.566,300.3,1,1,2008-02-20,1910,Terra,MODIS,35,6.2,276.2,8.3,D,0
54.9311,-115.9777,328.3,1.1,1,2008-02-20,1910,Terra,MODIS,81,6.2,274.9,33.8,D,0
54.9337,-115.9934,330.9,1.1,1,2008-02-20,1910,Terra,MODIS,87,6.2,275.4,37.5,D,0
55.4862,-120.5823,318.8,1,1,2008-02-20,1910,Terra,MODIS,79,6.2,277.3,22.4,D,0
55.4751,-120.5695,381.8,1,1,2008-02-20,1910,Terra,MODIS,100,6.2,281,175.8,D,0
54.1141,-116.5089,323.3,1.1,1,2008-02-20,1911,Terra,MODIS,82,6.2,275.2,27,D,0
53.2324,-116.8095,352.1,1.1,1,2008-02-20,1911,Terra,MODIS,91,6.2,275.6,77.7,D,0
53.453,-115.9657,300.9,1.1,1,2008-02-20,1911,Terra,MODIS,43,6.2,274.4,10.1,D,0
53.8063,-117.8373,371,1,1,2008-02-20,1911,Terra,MODIS,94,6.2,276.9,126.5,D,0
53.2413,-116.8055,367.6,1.1,1,2008-02-20,1911,Terra,MODIS,94,6.2,279.3,121.6,D,0
53.235,-116.8248,323.5,1.1,1,2008-02-20,1911,Terra,MODIS,78,6.2,273.9,27.7,D,0
53.2583,-116.8103,318.8,1.3,1.1,2008-02-20,2057,Aqua,MODIS,68,6.2,278.7,26.2,D,0
53.2483,-116.8077,323.6,1.3,1.1,2008-02-20,2057,Aqua,MODIS,81,6.2,278,32.9,D,0
53.2564,-116.8289,365.7,1.3,1.1,2008-02-20,2057,Aqua,MODIS,100,6.2,281.4,146.7,D,0
53.2464,-116.8262,372.5,1.3,1.1,2008-02-20,2057,Aqua,MODIS,100,6.2,281.9,178.1,D,0
53.7983,-117.8584,320.3,1.2,1.1,2008-02-20,2058,Aqua,MODIS,80,6.2,278.8,27.8,D,0
54.0825,-116.4932,353.8,1.3,1.1,2008-02-20,2058,Aqua,MODIS,85,6.2,279.2,111.9,D,0
53.8002,-117.8406,339.6,1.2,1.1,2008-02-20,2058,Aqua,MODIS,92,6.2,279.7,59.6,D,0
55.4694,-120.5695,327.3,1.1,1,2008-02-20,2058,Aqua,MODIS,80,6.2,278.2,32.1,D,0
55.4674,-120.5857,328.7,1.1,1,2008-02-20,2058,Aqua,MODIS,81,6.2,278.1,33.7,D,0
54.5974,-121.0249,300.9,1,1,2008-02-20,2058,Aqua,MODIS,0,6.2,275.2,8.1,D,0
54.3397,-115.9846,318,1.4,1.2,2008-02-20,2058,Aqua,MODIS,78,6.2,276.6,31.9,D,0
56.5501,-120.6786,307.2,1.1,1,2008-02-20,2058,Aqua,MODIS,0,6.2,273,13.9,D,0
